Time (s),Main Avg Power (mW)
0.2410,9.956
0.2412,10.156
0.2414,11.125
0.2416,11.358
0.2418,11.160
0.2420,10.048
0.2422,11.410
0.2424,10.342
0.2426,11.714
0.2428,10.755
0.2430,10.417
0.2432,17.286
0.2434,9.604
0.2436,11.584
0.2438,11.035
0.2440,11.413
0.2442,10.171
0.2444,10.254
0.2446,11.123
0.2448,10.967
0.2450,12.658
0.2452,10.140
0.2454,12.422
0.2456,10.191
0.2458,12.787
0.2460,9.822
0.2462,10.922
0.2464,16.158
0.2466,11.100
0.2468,11.315
0.2470,10.318
0.2472,10.457
0.2474,9.914
0.2476,11.473
0.2478,10.924
0.2480,11.203
0.2482,10.021
0.2484,11.185
0.2486,9.960
0.2488,12.741
0.2490,10.519
0.2492,10.366
0.2494,10.883
0.2496,16.002
0.2498,12.615
0.2500,10.488
0.2502,11.145
0.2504,9.697
0.2506,11.038
0.2508,11.241
0.2510,11.465
0.2512,9.853
0.2514,10.369
0.2516,10.217
0.2518,11.317
0.2520,11.868
0.2522,10.228
0.2524,11.314
0.2526,12.687
0.2528,13.854
0.2530,10.917
0.2532,11.441
0.2534,10.547
0.2536,9.146
0.2538,11.410
0.2540,11.934
0.2542,10.621
0.2544,9.925
0.2546,10.590
0.2548,10.129
0.2550,12.290
0.2552,9.936
0.2554,10.905
0.2556,10.103
0.2558,17.810
0.2560,11.354
0.2562,11.648
0.2564,10.332
0.2566,10.905
0.2568,9.973
0.2570,12.394
0.2572,10.857
0.2574,10.128
0.2576,9.889
0.2578,9.945
0.2580,12.482
0.2582,10.385
0.2584,10.536
0.2586,10.211
0.2588,11.427
0.2590,17.209
0.2592,10.968
0.2594,10.162
0.2596,9.901
0.2598,11.272
0.2600,10.590
0.2602,11.566
0.2604,10.191
0.2606,11.082
0.2608,9.538
0.2610,11.301
0.2612,10.385
0.2614,11.411
0.2616,9.822
0.2618,9.419
0.2620,11.429
0.2622,17.321
0.2624,10.945
0.2626,9.893
0.2628,10.853
0.2630,10.218
0.2632,12.601
0.2634,10.575
0.2636,10.967
0.2638,9.701
0.2640,11.247
0.2642,10.968
0.2644,10.823
0.2646,10.945
0.2648,9.719
0.2650,11.235
0.2652,12.244
0.2654,17.692
0.2656,10.191
0.2658,11.429
0.2660,9.803
0.2662,12.551
0.2664,10.636
0.2666,10.189
0.2668,11.026
0.2670,10.208
0.2672,12.615
0.2674,10.193
0.2676,11.203
0.2678,10.302
0.2680,11.354
0.2682,10.679
0.2684,11.329
0.2686,16.173
0.2688,11.654
0.2690,10.003
0.2692,11.528
0.2694,10.575
0.2696,10.826
0.2698,11.057
0.2700,9.807
0.2702,11.247
0.2704,11.116
0.2706,11.823
0.2708,9.609
0.2710,11.215
0.2712,10.386
0.2714,12.528
0.2716,10.007
0.2718,16.065
0.2720,11.230
0.2722,10.270
0.2724,11.927
0.2726,10.705
0.2728,11.550
0.2730,9.667
0.2732,10.775
0.2734,11.321
0.2736,11.995
0.2738,10.095
0.2740,9.849
0.2742,10.946
0.2744,11.695
0.2746,11.742
0.2748,12.305
0.2750,13.819
0.2752,10.496
0.2754,11.488
0.2756,10.273
0.2758,10.476
0.2760,11.517
0.2762,10.166
0.2764,11.188
0.2766,10.828
0.2768,11.318
0.2770,9.923
0.2772,10.933
0.2774,10.191
0.2776,12.898
0.2778,10.082
0.2780,16.155
0.2782,10.380
0.2784,10.358
0.2786,12.800
0.2788,10.044
0.2790,11.277
0.2792,9.989
0.2794,11.405
0.2796,11.233
0.2798,10.887
0.2800,11.092
0.2802,10.162
0.2804,10.874
0.2806,11.292
0.2808,11.735
0.2810,10.506
0.2812,17.217
0.2814,9.846
0.2816,12.844
0.2818,10.287
0.2820,11.011
0.2822,10.302
0.2824,11.399
0.2826,10.747
0.2828,10.033
0.2830,11.967
0.2832,9.918
0.2834,10.872
0.2836,10.680
0.2838,12.061
0.2840,9.837
0.2842,12.374
0.2844,17.532
0.2846,11.707
0.2848,10.968
0.2850,11.205
0.2852,9.388
0.2854,9.713
0.2856,11.151
0.2858,10.890
0.2860,11.278
0.2862,9.753
0.2864,11.203
0.2866,10.779
0.2868,11.965
0.2870,9.844
0.2872,11.207
0.2874,10.589
0.2876,17.695
0.2878,10.287
0.2880,10.713
0.2882,10.853
0.2884,10.119
0.2886,11.244
0.2888,10.451
0.2890,11.587
0.2892,10.137
0.2894,11.486
0.2896,9.478
0.2898,13.140
0.2900,10.562
0.2902,10.863
0.2904,10.189
0.2906,12.558
0.2908,39.037
0.2910,10.908
0.2912,12.017
0.2914,10.033
0.2916,10.846
0.2918,11.900
0.2920,10.543
0.2922,11.912
0.2924,10.277
0.2926,16.494
0.2928,21.113
0.2930,22.991
0.2932,31.268
0.2934,31.063
0.2936,31.642
0.2938,32.397
0.2940,33.742
0.2942,31.698
0.2944,32.744
