Time (s),Main Avg Power (mW)
0.2380,380.173
0.2382,380.121
0.2384,393.091
0.2386,376.431
0.2388,378.327
0.2390,376.431
0.2392,376.533
0.2394,376.482
0.2396,378.276
0.2398,376.431
0.2400,378.379
0.2402,376.533
0.2404,378.327
0.2406,378.276
0.2408,378.276
0.2410,382.070
0.2412,382.018
0.2414,382.018
0.2416,380.173
0.2418,380.173
0.2420,380.121
0.2422,380.173
0.2424,376.533
0.2426,328.543
0.2428,304.549
0.2430,289.783
0.2432,311.932
0.2434,321.160
0.2436,310.002
0.2438,308.157
0.2440,311.889
0.2442,313.735
0.2444,311.932
0.2446,289.783
0.2448,282.514
0.2450,286.091
0.2452,276.862
0.2454,276.825
0.2456,274.979
0.2458,274.979
0.2460,274.979
0.2462,276.862
0.2464,276.825
0.2466,275.091
0.2468,275.017
0.2470,276.862
0.2472,276.788
0.2474,300.816
0.2476,284.207
0.2478,280.516
0.2480,278.708
0.2482,278.708
0.2484,287.937
0.2486,274.979
0.2488,276.862
0.2490,276.825
0.2492,276.862
0.2494,280.516
0.2496,278.784
0.2498,295.240
0.2500,304.508
0.2502,287.898
0.2504,299.012
0.2506,297.166
0.2508,289.743
0.2510,282.323
0.2512,284.207
0.2514,282.323
0.2516,276.788
0.2518,289.783
0.2520,304.466
0.2522,310.044
0.2524,302.703
0.2526,284.245
0.2528,276.938
0.2530,273.134
0.2532,274.979
0.2534,299.092
0.2536,306.353
0.2538,306.353
0.2540,304.466
0.2542,300.816
0.2544,300.857
0.2546,300.857
0.2548,332.145
0.2550,311.889
0.2552,300.776
0.2554,299.092
0.2556,299.012
0.2558,306.353
0.2560,302.662
0.2562,304.508
0.2564,308.324
0.2566,304.549
0.2568,300.776
0.2570,300.816
0.2572,302.662
0.2574,306.395
0.2576,300.857
0.2578,300.816
0.2580,308.366
0.2582,300.776
0.2584,313.777
0.2586,300.939
0.2588,297.085
0.2590,298.971
0.2592,297.166
0.2594,300.816
0.2596,293.395
0.2598,287.937
0.2600,293.435
0.2602,304.673
0.2604,289.743
0.2606,306.395
0.2608,302.703
0.2610,299.012
0.2612,295.280
0.2614,302.621
0.2616,302.662
0.2618,295.320
0.2620,295.240
0.2622,299.092
0.2624,299.012
0.2626,289.743
0.2628,306.395
0.2630,302.662
0.2632,300.816
0.2634,315.581
0.2636,322.962
0.2638,310.212
0.2640,302.621
0.2642,330.345
0.2644,315.709
0.2646,287.820
0.2648,306.311
0.2650,298.931
0.2652,287.859
0.2654,273.097
0.2656,256.559
0.2658,254.714
0.2660,254.679
0.2662,263.942
0.2664,264.014
0.2666,256.525
0.2668,256.559
0.2670,254.714
0.2672,256.490
0.2674,256.525
0.2676,260.215
0.2678,276.862
0.2680,267.598
0.2682,273.171
0.2684,269.443
0.2686,265.680
0.2688,287.937
0.2690,286.169
0.2692,287.859
0.2694,289.783
0.2696,280.516
0.2698,278.708
0.2700,280.630
0.2702,280.516
0.2704,280.630
0.2706,278.708
0.2708,275.129
0.2710,284.323
0.2712,265.752
0.2714,271.252
0.2716,284.207
0.2718,293.594
0.2720,286.014
0.2722,284.207
0.2724,280.630
0.2726,265.716
0.2728,260.321
0.2730,264.014
0.2732,282.362
0.2734,295.440
0.2736,286.169
0.2738,273.171
0.2740,258.475
0.2742,249.176
0.2744,250.988
0.2746,256.559
0.2748,252.833
0.2750,293.474
0.2752,254.783
0.2754,252.833
0.2756,254.679
0.2758,252.868
0.2760,293.435
0.2762,273.134
0.2764,256.490
0.2766,254.714
0.2768,254.714
0.2770,254.679
0.2772,254.679
0.2774,264.049
0.2776,260.251
0.2778,216.070
0.2780,138.394
0.2782,136.622
0.2784,147.740
0.2786,138.394
0.2788,136.567
0.2790,136.622
0.2792,136.622
0.2794,134.703
0.2796,136.549
0.2798,136.622
0.2800,136.567
0.2802,136.585
0.2804,143.930
0.2806,134.776
0.2808,136.622
0.2810,136.567
0.2812,136.549
0.2814,136.567
0.2816,136.622
0.2818,136.567
0.2820,136.549
0.2822,136.549
0.2824,136.567
0.2826,136.585
0.2828,136.585
0.2830,136.567
0.2832,136.622
0.2834,151.454
0.2836,140.277
0.2838,136.567
0.2840,134.721
0.2842,136.622
0.2844,136.567
0.2846,136.567
0.2848,136.567
0.2850,136.567
0.2852,136.585
0.2854,136.622
0.2856,136.549
0.2858,136.585
0.2860,136.585
0.2862,136.585
0.2864,134.703
0.2866,140.239
0.2868,136.585
0.2870,136.585
0.2872,136.585
0.2874,136.585
0.2876,134.721
0.2878,136.585
0.2880,136.585
0.2882,136.549
0.2884,144.008
0.2886,140.277
0.2888,136.585
0.2890,136.622
0.2892,134.703
0.2894,134.721
0.2896,153.156
0.2898,253.005
0.2900,199.449
0.2902,136.585
0.2904,136.549
0.2906,136.567
0.2908,136.622
0.2910,136.585
0.2912,136.567
0.2914,136.585
0.2916,136.585
0.2918,136.585
0.2920,136.549
0.2922,136.549
0.2924,136.585
0.2926,143.949
0.2928,136.549
0.2930,136.567
0.2932,136.567
0.2934,142.180
0.2936,142.104
0.2938,136.549
0.2940,136.622
0.2942,136.622
0.2944,136.622
0.2946,136.567
0.2948,136.622
0.2950,164.316
0.2952,155.043
0.2954,136.567
0.2956,143.968
0.2958,136.585
0.2960,136.622
0.2962,136.549
0.2964,136.585
0.2966,136.622
0.2968,136.622
0.2970,134.703
0.2972,136.585
0.2974,136.585
0.2976,136.567
0.2978,136.549
0.2980,134.740
0.2982,136.585
0.2984,140.315
0.2986,145.794
0.2988,138.431
0.2990,136.622
0.2992,136.567
0.2994,136.549
0.2996,134.721
0.2998,136.585
0.3000,136.585
0.3002,136.549
0.3004,136.585
0.3006,136.585
0.3008,136.585
0.3010,136.549
0.3012,136.567
0.3014,136.567
0.3016,136.585
0.3018,142.084
0.3020,136.549
0.3022,136.585
0.3024,136.585
0.3026,136.549
0.3028,136.567
0.3030,136.585
0.3032,136.622
0.3034,138.394
0.3036,147.640
0.3038,136.622
0.3040,136.622
0.3042,136.567
0.3044,136.567
0.3046,136.622
0.3048,144.008
0.3050,136.585
0.3052,136.549
0.3054,136.622
0.3056,136.585
0.3058,136.622
0.3060,169.786
0.3062,186.421
0.3064,136.585
0.3066,136.567
0.3068,136.567
0.3070,136.567
0.3072,136.585
0.3074,136.585
0.3076,136.567
0.3078,143.968
0.3080,136.567
0.3082,136.585
0.3084,138.394
0.3086,147.660
0.3088,136.585
0.3090,136.585
