Time (s),Main Avg Power (mW)
0.2626,429.943
0.2628,437.383
0.2630,461.625
0.2632,445.007
0.2634,437.561
0.2636,443.160
0.2638,442.920
0.2640,435.538
0.2642,431.847
0.2644,426.368
0.2646,389.453
0.2648,361.669
0.2650,422.849
0.2652,446.793
0.2654,433.928
0.2656,422.791
0.2658,411.714
0.2660,415.406
0.2662,415.294
0.2664,418.928
0.2666,415.125
0.2668,415.406
0.2670,459.716
0.2672,452.393
0.2674,441.314
0.2676,439.467
0.2678,433.751
0.2680,435.597
0.2682,435.597
0.2684,433.693
0.2686,441.134
0.2688,441.074
0.2690,455.777
0.2692,463.283
0.2694,445.007
0.2696,459.779
0.2698,452.393
0.2700,444.946
0.2702,444.705
0.2704,439.229
0.2706,433.751
0.2708,437.383
0.2710,452.147
0.2712,468.757
0.2714,476.139
0.2716,435.715
0.2718,441.254
0.2720,439.467
0.2722,432.023
0.2724,433.751
0.2726,431.789
0.2728,430.001
0.2730,433.751
0.2732,455.900
0.2734,437.383
0.2736,433.869
0.2738,441.254
0.2740,441.254
0.2742,439.408
0.2744,435.715
0.2746,446.672
0.2748,428.156
0.2750,424.465
0.2752,509.427
0.2754,470.539
0.2756,431.905
0.2758,437.561
0.2760,444.946
0.2762,439.408
0.2764,435.538
0.2766,433.693
0.2768,435.597
0.2770,441.074
0.2772,466.848
0.2774,457.746
0.2776,444.705
0.2778,452.393
0.2780,457.746
0.2782,441.314
0.2784,432.081
0.2786,432.081
0.2788,452.393
0.2790,437.383
0.2792,448.457
0.2794,513.118
0.2796,590.560
0.2798,559.111
0.2800,555.571
0.2802,511.203
0.2804,518.867
0.2806,515.174
0.2808,525.967
0.2810,518.796
0.2812,452.209
0.2814,474.229
0.2816,507.581
0.2818,516.670
0.2820,514.685
0.2822,610.778
0.2824,740.045
0.2826,636.525
0.2828,812.350
0.2830,817.667
0.2832,836.125
0.2834,1088.992
0.2836,1087.000
0.2838,1038.876
0.2840,994.320
0.2842,1016.870
0.2844,1005.661
0.2846,1005.934
0.2848,991.034
0.2850,996.975
0.2852,1002.107
0.2854,1042.708
0.2856,1020.562
0.2858,1036.890
0.2860,1079.618
0.2862,1036.890
0.2864,1049.947
0.2866,1085.154
0.2868,1035.466
0.2870,1024.391
0.2872,1017.559
0.2874,812.130
0.2876,803.119
0.2878,741.992
0.2880,729.071
0.2882,728.972
0.2884,741.791
0.2886,728.874
0.2888,726.930
0.2890,766.298
0.2892,749.375
0.2894,832.208
0.2896,789.981
0.2898,727.423
0.2900,734.608
0.2902,749.172
0.2904,856.196
0.2906,869.230
0.2908,861.732
0.2910,845.239
0.2912,821.136
0.2914,745.683
0.2916,758.603
0.2918,789.981
0.2920,786.183
