up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 8270402	 0.8965517	 48305 97371 820874	 1 1.0	 0 0 0
 8270914	 0.22000718	 48318 97401 820927	 1 1.0	 0 0 0
 8271398	 0.22000718	 48324 97423 820976	 1 1.0	 0 0 0
 8271899	 0.22000718	 48329 97434 821026	 1 1.0	 0 0 0
 8272397	 0.44827586	 48361 97472 821075	 1 1.0	 0 0 0
 8272904	 0.22000718	 48383 97502 821126	 1 1.0	 0 0 0
 8273425	 0.22000718	 48395 97518 821176	 1 1.0	 0 0 0
 8273898	 0.22000718	 48405 97529 821227	 1 1.0	 0 0 0
 8274404	 0.22000718	 48412 97540 821277	 1 1.0	 0 0 0
 8274896	 0.8965517	 48443 97576 821322	 1 1.0	 0 0 0
 8275415	 0.22000718	 48472 97614 821376	 1 1.0	 0 0 0
 8275904	 0.22000718	 48485 97627 821427	 1 1.0	 0 0 0
 8276395	 0.8965517	 48504 97650 821472	 1 1.0	 0 0 0
 8276916	 0.8965517	 48541 97705 821528	 1 1.0	 0 0 0
 8277414	 0.8965517	 48574 97747 821573	 1 1.0	 0 0 0
 8277915	 0.22000718	 48601 97781 821626	 1 1.0	 0 0 0
 8278399	 0.22000718	 48613 97798 821676	 1 1.0	 0 0 0
 8278912	 0.22000718	 48632 97828 821725	 1 1.0	 0 0 0
 8279417	 0.22000718	 48646 97849 821775	 1 1.0	 0 0 0
 8279916	 0.22000718	 48651 97859 821825	 1 1.0	 0 0 0
 8280416	 0.22000718	 48668 97881 821875	 1 1.0	 0 0 0
 8280917	 0.22000718	 48675 97892 821925	 1 1.0	 0 0 0
 8281414	 0.22000718	 48682 97903 821975	 1 1.0	 0 0 0
 8281919	 0.22000718	 48694 97924 822024	 1 1.0	 0 0 0
 8282402	 0.8965517	 48705 97942 822073	 1 1.0	 0 0 0
 8282905	 0.8965517	 48762 98003 822134	 1 1.0	 0 0 0
 8283403	 0.8965517	 48798 98040 822171	 1 1.0	 0 0 0
 8283926	 0.22000718	 48812 98068 822226	 1 1.0	 0 0 0
 8284417	 0.8965517	 48820 98077 822273	 1 1.0	 0 0 0
 8284899	 0.22000718	 48829 98088 822324	 1 1.0	 0 0 0
 8285403	 0.22000718	 48845 98112 822376	 1 1.0	 0 0 0
 8285898	 0.22000718	 48867 98143 822426	 1 1.0	 0 0 0
 8286399	 0.22000718	 48885 98168 822474	 1 1.0	 0 0 0
 8286900	 0.6551724	 48895 98187 822521	 1 1.0	 0 0 0
 8287404	 0.22000718	 48902 98201 822574	 1 1.0	 0 0 0
 8287919	 0.8965517	 48920 98220 822631	 1 1.0	 0 0 0
 8288399	 0.22000718	 48927 98232 822674	 1 1.0	 0 0 0
 8288921	 0.8965517	 48934 98242 822725	 1 1.0	 0 0 0
 8289414	 0.22000718	 48947 98263 822774	 1 1.0	 0 0 0
 8289895	 0.8965517	 48959 98280 822820	 1 1.0	 0 0 0
 8290424	 0.22000718	 48966 98290 822874	 1 1.0	 0 0 0
 8290900	 0.8965517	 48999 98327 822921	 1 1.0	 0 0 0
 8291403	 0.8965517	 49043 98376 822971	 1 1.0	 0 0 0
 8291904	 0.22000718	 49051 98386 823024	 1 1.0	 0 0 0
 8292399	 0.22000718	 49060 98400 823074	 1 1.0	 0 0 0
 8292898	 0.8965517	 49085 98432 823126	 1 1.0	 0 0 0
 8293415	 0.22000718	 49108 98461 823173	 1 1.0	 0 0 0
 8293917	 0.22000718	 49116 98473 823224	 1 1.0	 0 0 0
 8294396	 0.8965517	 49145 98513 823271	 1 1.0	 0 0 0
 8294915	 0.22000718	 49177 98553 823323	 1 1.0	 0 0 0
 8295418	 0.8965517	 49189 98572 823373	 1 1.0	 0 0 0
 8295898	 0.22000718	 49200 98596 823424	 1 0.11764705882352941	 0 0 0
 8296415	 0.22000718	 49207 98607 823475	 1 0.11764705882352941	 0 0 0
 8296904	 0.22000718	 49213 98618 823524	 1 0.11764705882352941	 0 0 0
 8297418	 0.22000718	 49219 98628 823574	 1 0.11764705882352941	 0 0 0
 8297899	 0.22000718	 49231 98645 823624	 1 0.11764705882352941	 0 0 0
 8298416	 0.22000718	 49236 98656 823674	 1 0.11764705882352941	 0 0 0
 8298904	 0.22000718	 49245 98667 823725	 1 0.11764705882352941	 0 0 0
 8299418	 0.22000718	 49256 98679 823774	 1 0.11764705882352941	 0 0 0
 8299919	 0.22000718	 49261 98687 823823	 1 0.11764705882352941	 0 0 0
 8300404	 0.22000718	 49269 98698 823874	 1 0.11764705882352941	 0 0 0
 8300904	 0.22000718	 49282 98716 823925	 1 0.11764705882352941	 0 0 0
 8301414	 0.22000718	 49288 98727 823975	 1 0.11764705882352941	 0 0 0
 8301896	 0.8965517	 49300 98745 824021	 1 0.11764705882352941	 0 0 0
 8302413	 0.22000718	 49323 98776 824074	 1 0.11764705882352941	 0 0 0
 8302899	 0.22000718	 49337 98795 824125	 1 0.11764705882352941	 0 0 0
 8303404	 0.22000718	 49340 98803 824173	 1 0.11764705882352941	 0 0 0
 8303922	 0.22000718	 49349 98819 824225	 1 0.11764705882352941	 0 0 0
