up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 1211436	 0.37931034	 12493 35414 121032	 1 0.4980392156862745	 1 9066 1924
 1211932	 0.37931034	 12500 35464 121082	 1 0.4980392156862745	 1 9066 1924
 1212436	 0.37931034	 12505 35514 121132	 1 0.4980392156862745	 1 9066 1924
 1212948	 0.37931034	 12512 35565 121183	 1 0.4980392156862745	 1 9066 1924
 1213427	 0.37931034	 12517 35614 121232	 1 0.4980392156862745	 1 9066 1924
 1213943	 0.37931034	 12526 35664 121282	 1 0.4980392156862745	 1 9066 1924
 1214450	 0.37931034	 12552 35719 121337	 1 1.0	 1 9066 1924
 1214962	 0.22000718	 12576 35752 121385	 1 1.0	 1 9066 1924
 1215438	 0.37931034	 12601 35787 121444	 1 1.0	 1 9066 1924
 1215953	 0.22000718	 12618 35814 121484	 1 1.0	 1 9066 1924
 1216437	 0.37931034	 12645 35843 121535	 1 1.0	 1 9066 1924
 1216930	 0.22000718	 12653 35857 121585	 1 1.0	 1 9066 1924
 1217458	 0.22000718	 12681 35900 121638	 1 1.0	 1 9066 1924
 1217951	 0.37931034	 12693 35918 121683	 1 1.0	 1 9066 1924
 1218441	 0.37931034	 12728 35960 121734	 1 1.0	 1 9066 1924
 1218937	 0.22000718	 12744 35985 121784	 1 1.0	 1 9066 1924
 1219449	 0.22000718	 12764 36013 121844	 1 1.0	 1 9066 1924
