Time (s),Main Avg Power (mW)
0.1534,1045.530
0.1536,1057.975
0.1538,1057.723
0.1540,1049.595
0.1542,1049.595
0.1544,1052.067
0.1546,1058.101
0.1548,1060.196
0.1550,1052.067
0.1552,1049.720
0.1554,1047.500
0.1556,1043.310
0.1558,1051.690
0.1560,1046.029
0.1562,1020.387
0.1564,1024.577
0.1566,1045.156
0.1568,1024.822
0.1570,1047.625
0.1572,1091.625
0.1574,1089.530
0.1576,1087.305
0.1578,1101.970
0.1580,1100.006
0.1582,1082.857
0.1584,1083.244
0.1586,1095.685
0.1588,1099.875
0.1590,1091.625
0.1592,1089.400
0.1594,1091.495
0.1596,1074.735
0.1598,1072.640
0.1600,1053.911
0.1602,1051.815
0.1604,1049.971
0.1606,1062.165
0.1608,1062.545
0.1610,1049.720
0.1612,1049.720
0.1614,1055.880
0.1616,1052.067
0.1618,1055.628
0.1620,1062.292
0.1622,1070.545
0.1624,1068.833
0.1626,1055.880
0.1628,1062.165
0.1630,1070.545
0.1632,1056.258
0.1634,1064.006
0.1636,1072.640
0.1638,1066.737
0.1640,1060.196
0.1642,1064.387
0.1644,1055.880
0.1646,1043.310
0.1648,1037.025
0.1650,1038.872
0.1652,1081.020
0.1654,1070.928
0.1656,1093.721
0.1658,1091.625
0.1660,1089.400
0.1662,1085.340
0.1664,1093.590
0.1666,1110.350
0.1668,1099.875
0.1670,1085.210
0.1672,1104.065
0.1674,1100.006
0.1676,1091.235
0.1678,1093.329
0.1680,1106.292
0.1682,1079.311
0.1684,1055.880
0.1686,1060.070
0.1688,1055.880
0.1690,1049.595
0.1692,1049.720
0.1694,1053.785
0.1696,1064.387
0.1698,1057.975
0.1700,1057.975
0.1702,1057.975
0.1704,1054.162
0.1706,1051.439
0.1708,1058.101
0.1710,1047.500
0.1712,1049.595
0.1714,1062.165
0.1716,1062.292
0.1718,1047.500
0.1720,1045.156
0.1722,1051.815
0.1724,1045.405
0.1726,1047.625
0.1728,1024.577
0.1730,1034.930
0.1732,1041.588
0.1734,1013.738
0.1736,1049.720
0.1738,1068.833
0.1740,1085.210
0.1742,1097.780
0.1744,1110.748
0.1746,1095.816
0.1748,1081.020
0.1750,1095.816
0.1752,1089.790
0.1754,1089.400
0.1756,1099.875
0.1758,1112.578
0.1760,1087.305
0.1762,1083.115
0.1764,1087.305
0.1766,1060.450
0.1768,1045.779
0.1770,1055.880
0.1772,1064.260
0.1774,1058.354
0.1776,1049.971
0.1778,1055.880
0.1780,1051.690
0.1782,1051.690
0.1784,1051.815
0.1786,1066.355
0.1788,1076.830
0.1790,1060.070
0.1792,1060.450
0.1794,1068.577
0.1796,1060.070
0.1798,1057.975
0.1800,1064.260
0.1802,1072.768
0.1804,1064.387
0.1806,1062.165
0.1808,1066.737
0.1810,1062.292
0.1812,1030.494
0.1814,1034.930
0.1816,1070.673
0.1818,1051.815
0.1820,1064.260
0.1822,1102.365
0.1824,1085.340
0.1826,1087.694
0.1828,1087.046
0.1830,1102.101
0.1832,1093.721
0.1834,1091.495
0.1836,1101.707
0.1838,1101.970
0.1840,1087.435
0.1842,1093.721
0.1844,1108.255
0.1846,1093.982
0.1848,1081.020
0.1850,1068.450
0.1852,1064.260
0.1854,1047.625
0.1856,1051.439
0.1858,1055.880
0.1860,1049.595
0.1862,1055.880
0.1864,1064.641
0.1866,1066.355
0.1868,1053.785
0.1870,1052.067
0.1872,1057.975
0.1874,1057.975
0.1876,1040.967
0.1878,1051.690
0.1880,1062.165
0.1882,1060.450
0.1884,1051.690
0.1886,1051.690
0.1888,1043.434
0.1890,1047.500
0.1892,1047.875
0.1894,1035.054
0.1896,1108.255
0.1898,1076.959
0.1900,1047.625
0.1902,1087.694
0.1904,1162.864
0.1906,1177.109
0.1908,1196.245
0.1910,1208.815
0.1912,1305.341
0.1914,1298.900
0.1916,1296.805
0.1918,1265.380
0.1920,1294.710
0.1922,1344.990
0.1924,1426.695
0.1926,1399.460
0.1928,1410.851
0.1930,1659.240
0.1932,1536.551
0.1934,1956.730
0.1936,1820.772
0.1938,1556.771
0.1940,1286.330
0.1942,1196.245
0.1944,1177.390
0.1946,1139.680
0.1948,1093.721
0.1950,1148.060
0.1952,1129.609
0.1954,1083.115
0.1956,1085.599
0.1958,1103.802
0.1960,1091.625
0.1962,1074.735
0.1964,1076.830
0.1966,1089.790
0.1968,1041.215
0.1970,1093.721
0.1972,1081.407
0.1974,1066.737
0.1976,1057.975
0.1978,1034.930
0.1980,1062.545
0.1982,1049.720
0.1984,1041.339
0.1986,1068.450
0.1988,1093.590
0.1990,1085.210
0.1992,1087.694
0.1994,1100.269
0.1996,1091.625
0.1998,1089.400
0.2000,1099.613
0.2002,1112.578
0.2004,1089.400
0.2006,1089.400
0.2008,1110.482
0.2010,1099.875
0.2012,1089.400
0.2014,1095.685
0.2016,1076.959
0.2018,1058.101
0.2020,1056.006
0.2022,1053.911
0.2024,1053.785
0.2026,1053.785
0.2028,1049.595
0.2030,1070.545
0.2032,1068.577
0.2034,1047.500
0.2036,1060.070
0.2038,1058.101
0.2040,1049.595
0.2042,1053.911
0.2044,1052.067
0.2046,1057.975
0.2048,1060.196
0.2050,1056.006
0.2052,1053.534
0.2054,1045.779
0.2056,1045.405
0.2058,1051.690
0.2060,1045.779
0.2062,1020.265
0.2064,1026.673
0.2066,1045.779
0.2068,1022.360
0.2070,1053.911
0.2072,1087.435
0.2074,1089.400
0.2076,1093.329
0.2078,1102.101
0.2080,1100.006
0.2082,1083.244
0.2084,1083.115
0.2086,1097.780
0.2088,1097.911
0.2090,1095.816
0.2092,1095.685
0.2094,1091.495
0.2096,1079.311
0.2098,1074.735
0.2100,1051.815
0.2102,1053.785
0.2104,1053.785
0.2106,1062.165
0.2108,1066.737
0.2110,1049.720
0.2112,1047.875
0.2114,1060.196
0.2116,1052.067
0.2118,1056.006
0.2120,1064.387
0.2122,1072.640
0.2124,1068.577
0.2126,1056.006
0.2128,1062.165
0.2130,1068.450
0.2132,1059.817
0.2134,1064.006
0.2136,1072.640
0.2138,1070.545
0.2140,1060.070
0.2142,1064.260
0.2144,1057.975
0.2146,1041.588
0.2148,1039.244
0.2150,1039.120
0.2152,1076.959
0.2154,1078.925
0.2156,1091.495
0.2158,1089.790
0.2160,1096.077
0.2162,1078.668
0.2164,1090.974
0.2166,1110.350
0.2168,1099.875
0.2170,1085.210
0.2172,1102.365
0.2174,1101.970
0.2176,1093.590
0.2178,1093.721
0.2180,1112.578
0.2182,1100.006
0.2184,1062.165
0.2186,1064.260
0.2188,1053.785
0.2190,1049.595
0.2192,1053.785
0.2194,1054.162
0.2196,1062.165
0.2198,1062.292
0.2200,1058.101
0.2202,1060.070
0.2204,1056.006
0.2206,1051.815
0.2208,1058.101
0.2210,1047.500
0.2212,1051.690
0.2214,1064.260
0.2216,1062.165
0.2218,1047.250
0.2220,1047.625
0.2222,1049.595
0.2224,1045.405
0.2226,1047.500
0.2228,1022.482
0.2230,1037.025
0.2232,1047.625
0.2234,1016.075
0.2236,1052.067
0.2238,1070.673
0.2240,1083.244
0.2242,1099.613
0.2244,1114.673
0.2246,1093.590
0.2248,1081.149
0.2250,1099.875
0.2252,1085.210
0.2254,1091.625
0.2256,1095.424
0.2258,1108.255
0.2260,1087.305
0.2262,1076.830
0.2264,1087.046
0.2266,1055.628
0.2268,1043.061
0.2270,1055.880
0.2272,1066.482
0.2274,1062.165
0.2276,1051.690
0.2278,1053.785
0.2280,1054.162
0.2282,1051.690
0.2284,1053.911
0.2286,1068.450
0.2288,1072.640
0.2290,1060.070
0.2292,1061.912
0.2294,1068.577
0.2296,1058.354
0.2298,1057.975
0.2300,1066.355
0.2302,1072.768
0.2304,1064.387
0.2306,1062.292
0.2308,1068.195
0.2310,1064.260
0.2312,1024.455
0.2314,1034.930
0.2316,1075.120
0.2318,1047.625
0.2320,1068.577
0.2322,1104.197
0.2324,1085.340
0.2326,1087.435
0.2328,1087.435
0.2330,1104.197
0.2332,1095.816
0.2334,1093.721
0.2336,1104.197
0.2338,1102.101
0.2340,1093.590
0.2342,1091.495
0.2344,1106.292
0.2346,1102.101
0.2348,1083.115
0.2350,1062.165
0.2352,1066.482
0.2354,1047.875
0.2356,1049.595
0.2358,1060.196
0.2360,1049.971
0.2362,1056.006
0.2364,1064.641
0.2366,1066.355
0.2368,1052.067
0.2370,1054.162
0.2372,1057.975
0.2374,1055.880
0.2376,1045.405
0.2378,1053.911
0.2380,1064.641
0.2382,1060.070
0.2384,1051.815
0.2386,1051.690
0.2388,1051.439
0.2390,1043.310
0.2392,1047.500
0.2394,1038.872
0.2396,1047.625
0.2398,1032.835
0.2400,1024.455
0.2402,1045.156
0.2404,1062.292
0.2406,1087.435
0.2408,1106.556
0.2410,1101.970
0.2412,1091.625
0.2414,1093.590
0.2416,1093.590
0.2418,1083.115
0.2420,1087.305
0.2422,1110.482
0.2424,1106.160
0.2426,1078.925
0.2428,1087.046
0.2430,1085.210
0.2432,1060.070
0.2434,1047.250
0.2436,1060.450
0.2438,1062.545
0.2440,1055.880
0.2442,1060.070
0.2444,1053.911
0.2446,1049.720
0.2448,1056.006
0.2450,1053.911
0.2452,1066.482
0.2454,1064.260
0.2456,1061.912
0.2458,1068.577
0.2460,1066.737
0.2462,1058.101
0.2464,1062.292
0.2466,1070.673
0.2468,1066.482
0.2470,1062.165
0.2472,1066.355
0.2474,1066.355
0.2476,1053.785
0.2478,1026.550
0.2480,1055.880
0.2482,1043.684
0.2484,1035.054
0.2486,1062.165
0.2488,1093.590
0.2490,1072.640
0.2492,1082.857
0.2494,1095.816
0.2496,1081.020
0.2498,1087.305
0.2500,1097.780
0.2502,1102.101
0.2504,1085.210
0.2506,1089.530
0.2508,1098.173
0.2510,1093.590
0.2512,1089.530
0.2514,1085.210
0.2516,1068.450
0.2518,1056.006
0.2520,1045.530
0.2522,1049.720
0.2524,1051.815
0.2526,1047.625
0.2528,1045.405
0.2530,1068.450
0.2532,1060.070
0.2534,1043.310
0.2536,1051.690
0.2538,1051.439
0.2540,1045.779
0.2542,1049.720
0.2544,1049.720
0.2546,1054.162
0.2548,1051.690
0.2550,1051.690
0.2552,1047.500
0.2554,1036.778
0.2556,1037.149
0.2558,1049.345
0.2560,1039.244
0.2562,1015.833
0.2564,1022.482
0.2566,1039.120
0.2568,1018.170
0.2570,1047.500
0.2572,1081.407
0.2574,1083.115
0.2576,1089.400
0.2578,1095.685
0.2580,1093.721
0.2582,1078.925
0.2584,1083.115
0.2586,1091.495
0.2588,1091.495
0.2590,1091.625
0.2592,1084.951
0.2594,1085.340
0.2596,1074.735
0.2598,1068.577
0.2600,1049.595
0.2602,1049.720
0.2604,1047.500
0.2606,1057.975
0.2608,1060.196
0.2610,1041.588
0.2612,1045.405
0.2614,1055.880
0.2616,1047.625
0.2618,1051.690
0.2620,1055.880
0.2622,1068.577
0.2624,1064.387
0.2626,1051.690
0.2628,1057.975
0.2630,1062.165
0.2632,1055.880
0.2634,1057.975
0.2636,1062.165
0.2638,1066.482
0.2640,1058.101
0.2642,1057.975
0.2644,1051.690
0.2646,1039.244
0.2648,1034.683
0.2650,1032.589
0.2652,1072.384
0.2654,1072.640
0.2656,1087.435
0.2658,1085.340
0.2660,1089.400
0.2662,1079.054
0.2664,1085.210
0.2666,1106.160
0.2668,1096.077
0.2670,1081.149
0.2672,1095.685
0.2674,1097.780
0.2676,1087.435
0.2678,1089.400
0.2680,1102.365
0.2682,1070.545
0.2684,1049.971
0.2686,1055.880
0.2688,1051.815
0.2690,1045.530
0.2692,1041.588
0.2694,1052.067
0.2696,1060.070
0.2698,1053.785
0.2700,1055.880
0.2702,1053.911
0.2704,1047.500
0.2706,1049.595
0.2708,1053.911
0.2710,1039.120
0.2712,1045.530
0.2714,1057.975
0.2716,1052.067
0.2718,1041.339
0.2720,1045.156
0.2722,1039.244
0.2724,1041.588
0.2726,1045.530
0.2728,1016.439
0.2730,1028.400
0.2732,1045.779
0.2734,1007.695
0.2736,1041.215
0.2738,1068.833
0.2740,1076.959
0.2742,1093.590
0.2744,1106.292
0.2746,1089.530
0.2748,1076.959
0.2750,1091.235
0.2752,1083.115
0.2754,1085.210
0.2756,1089.400
0.2758,1101.970
0.2760,1081.020
0.2762,1074.735
0.2764,1072.640
0.2766,1054.162
0.2768,1043.434
0.2770,1045.405
0.2772,1066.482
0.2774,1060.196
0.2776,1041.339
0.2778,1049.345
0.2780,1049.595
