Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V)
11.2918,173.500,693.393,3.996500
11.2920,173.000,691.395,3.996500
11.2922,172.500,689.482,3.997000
11.2924,173.000,691.481,3.997000
11.2926,173.000,691.481,3.997000
11.2928,173.000,691.308,3.996000
11.2930,173.000,691.395,3.996500
11.2932,173.000,691.221,3.995500
11.2934,173.000,691.048,3.994500
11.2936,173.000,691.221,3.995500
11.2938,173.500,693.219,3.995500
11.2940,173.500,693.393,3.996500
11.2942,173.000,691.395,3.996500
11.2944,173.500,693.393,3.996500
11.2946,173.500,693.479,3.997000
11.2948,173.500,693.393,3.996500
11.2950,176.500,705.382,3.996500
11.2952,173.500,693.219,3.995500
11.2954,173.000,691.221,3.995500
11.2956,173.500,692.959,3.994000
11.2958,173.500,693.219,3.995500
11.2960,173.000,691.221,3.995500
11.2962,173.000,691.308,3.996000
11.2964,173.500,693.479,3.997000
11.2966,184.500,737.446,3.997000
11.2968,171.500,685.400,3.996500
11.2970,174.000,695.304,3.996000
11.2972,167.000,667.249,3.995500
11.2974,171.500,685.400,3.996500
11.2976,172.500,689.051,3.994500
11.2978,173.000,691.308,3.996000
11.2980,173.000,691.221,3.995500
11.2982,173.000,691.308,3.996000
11.2984,173.500,693.393,3.996500
11.2986,173.500,693.393,3.996500
11.2988,173.500,693.393,3.996500
11.2990,173.500,693.393,3.996500
11.2992,174.000,695.478,3.997000
11.2994,179.000,715.373,3.996500
11.2996,184.000,735.264,3.996000
11.2998,185.500,741.165,3.995500
11.3000,187.500,748.875,3.994000
11.3002,188.000,751.154,3.995500
11.3004,189.500,757.337,3.996500
11.3006,182.000,727.363,3.996500
11.3008,175.000,699.475,3.997000
11.3010,183.000,731.451,3.997000
11.3012,185.000,739.352,3.996500
11.3014,184.000,735.356,3.996500
11.3016,186.500,745.347,3.996500
11.3018,189.000,755.150,3.995500
11.3020,185.500,741.258,3.996000
11.3022,174.500,696.953,3.994000
11.3024,170.500,681.403,3.996500
11.3026,181.500,725.183,3.995500
11.3028,182.500,729.361,3.996500
11.3030,180.500,721.368,3.996500
11.3032,180.000,719.460,3.997000
11.3034,163.500,653.428,3.996500
11.3036,141.000,563.507,3.996500
11.3038,131.500,525.803,3.998500
11.3040,132.000,527.538,3.996500
11.3042,146.500,585.194,3.994500
11.3044,167.000,666.998,3.994000
11.3046,178.000,711.466,3.997000
11.3048,173.000,691.308,3.996000
11.3050,183.000,731.359,3.996500
11.3052,179.000,715.463,3.997000
11.3054,178.500,713.554,3.997500
11.3056,183.500,733.450,3.997000
11.3058,167.000,667.416,3.996500
11.3060,169.000,675.324,3.996000
11.3062,168.000,671.328,3.996000
11.3064,167.000,667.249,3.995500
11.3066,166.500,665.251,3.995500
11.3068,166.500,665.001,3.994000
11.3070,165.000,659.422,3.996500
11.3072,162.000,647.433,3.996500
11.3074,165.000,659.422,3.996500
11.3076,166.500,665.500,3.997000
11.3078,169.500,677.492,3.997000
11.3080,163.500,653.428,3.996500
11.3082,166.000,663.419,3.996500
11.3084,165.500,661.421,3.996500
11.3086,165.000,659.258,3.995500
11.3088,166.000,663.336,3.996000
11.3090,165.500,661.255,3.995500
11.3092,166.000,663.419,3.996500
11.3094,166.500,665.417,3.996500
11.3096,166.000,663.419,3.996500
11.3098,165.500,661.503,3.997000
11.3100,168.500,673.579,3.997500
11.3102,166.000,663.419,3.996500
11.3104,165.500,661.421,3.996500
11.3106,165.500,661.255,3.995500
11.3108,167.000,667.249,3.995500
11.3110,167.000,667.249,3.995500
11.3112,166.500,665.084,3.994500
11.3114,167.000,667.332,3.996000
11.3116,167.500,669.414,3.996500
11.3118,167.000,667.583,3.997500
11.3120,166.500,665.500,3.997000
11.3122,166.500,665.500,3.997000
11.3124,166.500,665.417,3.996500
11.3126,166.000,663.336,3.996000
11.3128,166.500,665.251,3.995500
11.3130,166.000,663.253,3.995500
11.3132,165.500,661.255,3.995500
11.3134,166.000,663.253,3.995500
11.3136,166.000,663.336,3.996000
11.3138,166.000,663.419,3.996500
11.3140,165.500,661.503,3.997000
11.3142,166.000,663.502,3.997000
11.3144,166.000,663.419,3.996500
11.3146,165.500,661.421,3.996500
11.3148,165.500,661.421,3.996500
11.3150,168.000,671.412,3.996500
11.3152,165.500,661.255,3.995500
11.3154,166.000,663.087,3.994500
11.3156,166.000,663.087,3.994500
11.3158,168.000,671.412,3.996500
11.3160,177.000,707.469,3.997000
11.3162,178.500,713.464,3.997000
11.3164,178.500,713.375,3.996500
11.3166,184.000,735.448,3.997000
11.3168,187.500,748.969,3.994500
11.3170,178.500,713.375,3.996500
11.3172,161.500,645.031,3.994000
11.3174,149.500,597.402,3.996000
11.3176,151.500,605.318,3.995500
11.3178,151.500,605.470,3.996500
11.3180,151.500,605.470,3.996500
11.3182,157.500,629.134,3.994500
11.3184,183.000,731.451,3.997000
11.3186,174.000,695.478,3.997000
11.3188,176.500,705.382,3.996500
11.3190,181.000,723.276,3.996000
11.3192,179.000,715.552,3.997500
11.3194,165.500,661.421,3.996500
11.3196,167.000,666.998,3.994000
11.3198,184.500,736.985,3.994500
11.3200,177.500,709.556,3.997500
11.3202,157.500,629.449,3.996500
11.3204,159.000,635.284,3.995500
11.3206,170.000,679.575,3.997500
11.3208,178.000,711.466,3.997000
11.3210,176.000,703.384,3.996500
11.3212,175.500,701.386,3.996500
11.3214,180.000,719.280,3.996000
11.3216,180.000,719.280,3.996000
11.3218,179.000,715.016,3.994500
11.3220,178.000,711.021,3.994500
11.3222,168.000,671.328,3.996000
11.3224,170.000,679.405,3.996500
11.3226,169.500,677.407,3.996500
11.3228,167.500,669.414,3.996500
11.3230,168.000,671.412,3.996500
11.3232,169.000,675.409,3.996500
11.3234,167.500,669.330,3.996000
11.3236,167.000,667.416,3.996500
11.3238,167.000,667.332,3.996000
11.3240,167.500,669.246,3.995500
11.3242,172.000,687.054,3.994500
11.3244,172.500,689.310,3.996000
11.3246,167.500,669.330,3.996000
11.3248,166.500,665.500,3.997000
11.3250,168.500,673.495,3.997000
11.3252,166.000,663.502,3.997000
11.3254,165.000,659.422,3.996500
11.3256,165.000,659.422,3.996500
11.3258,167.500,669.414,3.996500
11.3260,162.000,647.271,3.995500
11.3262,164.500,657.260,3.995500
11.3264,164.500,657.095,3.994500
11.3266,165.500,661.338,3.996000
11.3268,166.000,663.751,3.998500
11.3270,163.000,651.592,3.997500
11.3272,168.500,673.410,3.996500
11.3274,169.000,675.493,3.997000
11.3276,166.500,665.417,3.996500
11.3278,165.500,661.255,3.995500
11.3280,165.500,661.338,3.996000
11.3282,165.000,659.258,3.995500
11.3284,165.000,659.092,3.994500
11.3286,165.000,659.258,3.995500
11.3288,166.000,663.336,3.996000
11.3290,166.500,665.334,3.996000
11.3292,167.000,667.416,3.996500
11.3294,166.500,665.500,3.997000
11.3296,166.500,665.500,3.997000
11.3298,166.500,665.500,3.997000
11.3300,167.500,669.581,3.997500
11.3302,166.500,665.251,3.995500
11.3304,166.000,663.253,3.995500
11.3306,165.500,661.255,3.995500
11.3308,166.000,663.087,3.994500
11.3310,166.000,663.336,3.996000
11.3312,165.500,661.421,3.996500
11.3314,166.000,663.419,3.996500
11.3316,166.000,663.502,3.997000
11.3318,165.500,661.421,3.996500
11.3320,165.500,661.503,3.997000
11.3322,166.000,663.336,3.996000
11.3324,174.500,697.040,3.994500
11.3326,177.500,709.024,3.994500
11.3328,178.000,711.021,3.994500
11.3330,178.000,711.021,3.994500
11.3332,183.500,733.266,3.996000
11.3334,183.000,731.359,3.996500
11.3336,171.500,685.571,3.997500
11.3338,172.500,689.569,3.997500
11.3340,177.000,707.380,3.996500
11.3342,180.000,719.370,3.996500
11.3344,178.500,713.286,3.996000
11.3346,182.500,729.361,3.996500
11.3348,183.500,732.991,3.994500
11.3350,176.000,703.384,3.996500
11.3352,171.000,683.060,3.994500
11.3354,178.000,711.377,3.996500
11.3356,179.500,717.372,3.996500
11.3358,178.500,713.375,3.996500
11.3360,181.500,725.546,3.997500
11.3362,184.000,735.448,3.997000
11.3364,180.000,719.460,3.997000
11.3366,162.000,647.352,3.996000
11.3368,168.500,673.916,3.999500
11.3370,161.000,643.276,3.995500
11.3372,174.500,697.215,3.995500
11.3374,172.000,687.312,3.996000
11.3376,175.500,701.561,3.997500
11.3378,177.500,709.379,3.996500
11.3380,179.500,717.731,3.998500
11.3382,178.500,713.375,3.996500
11.3384,179.000,715.552,3.997500
11.3386,167.500,669.414,3.996500
11.3388,167.500,669.330,3.996000
11.3390,167.500,669.330,3.996000
11.3392,166.000,663.253,3.995500
11.3394,165.500,661.090,3.994500
11.3396,166.000,663.087,3.994500
11.3398,166.000,663.336,3.996000
11.3400,166.500,665.584,3.997500
11.3402,167.500,669.497,3.997000
11.3404,166.000,663.419,3.996500
11.3406,166.000,663.419,3.996500
11.3408,166.500,665.417,3.996500
11.3410,167.000,667.332,3.996000
11.3412,166.500,665.334,3.996000
11.3414,166.000,663.253,3.995500
11.3416,167.000,667.332,3.996000
11.3418,166.500,665.334,3.996000
11.3420,166.500,665.417,3.996500
11.3422,166.500,665.417,3.996500
11.3424,167.000,667.499,3.997000
11.3426,166.500,665.500,3.997000
11.3428,166.500,665.584,3.997500
11.3430,157.000,627.451,3.996500
11.3432,167.000,667.332,3.996000
11.3434,167.000,667.416,3.996500
11.3436,167.000,667.081,3.994500
11.3438,171.000,683.316,3.996000
11.3440,166.000,663.419,3.996500
11.3442,171.500,685.400,3.996500
11.3444,171.500,685.400,3.996500
11.3446,171.500,685.485,3.997000
11.3448,171.500,685.485,3.997000
11.3450,170.500,681.318,3.996000
11.3452,173.500,693.393,3.996500
11.3454,170.000,679.320,3.996000
11.3456,170.500,681.318,3.996000
11.3458,170.000,679.320,3.996000
11.3460,171.000,683.060,3.994500
11.3462,171.500,685.228,3.995500
11.3464,171.500,685.228,3.995500
11.3466,171.500,685.400,3.996500
11.3468,171.500,685.400,3.996500
11.3470,169.000,675.409,3.996500
11.3472,171.500,685.057,3.994500
11.3474,167.500,669.414,3.996500
11.3476,171.000,683.060,3.994500
11.3478,171.500,685.314,3.996000
11.3480,171.500,685.228,3.995500
11.3482,172.000,687.054,3.994500
11.3484,171.500,685.228,3.995500
11.3486,172.000,687.398,3.996500
11.3488,176.000,703.472,3.997000
11.3490,182.500,729.453,3.997000
11.3492,185.500,741.351,3.996500
11.3494,183.000,731.451,3.997000
11.3496,187.000,747.252,3.996000
11.3498,188.500,753.340,3.996500
11.3500,181.500,724.820,3.993500
11.3502,177.000,706.938,3.994000
11.3504,183.000,731.177,3.995500
11.3506,184.500,737.170,3.995500
11.3508,181.500,725.365,3.996500
11.3510,181.000,723.457,3.997000
11.3512,183.500,733.450,3.997000
11.3514,181.000,723.457,3.997000
11.3516,167.500,669.330,3.996000
11.3518,176.500,705.471,3.997000
11.3520,178.000,711.199,3.995500
11.3522,177.000,707.380,3.996500
11.3524,177.500,708.935,3.994000
11.3526,183.500,733.174,3.995500
11.3528,182.500,728.996,3.994500
11.3530,167.500,669.330,3.996000
11.3532,154.500,617.846,3.999000
11.3534,158.500,633.524,3.997000
11.3536,172.500,689.396,3.996500
11.3538,177.000,707.380,3.996500
11.3540,175.000,699.388,3.996500
11.3542,175.500,701.298,3.996000
11.3544,179.000,715.195,3.995500
11.3546,179.000,715.016,3.994500
11.3548,178.000,711.199,3.995500
11.3550,174.000,694.869,3.993500
11.3552,170.000,679.405,3.996500
11.3554,167.000,667.499,3.997000
11.3556,167.000,667.416,3.996500
11.3558,165.500,661.503,3.997000
11.3560,166.000,663.502,3.997000
11.3562,166.000,663.419,3.996500
11.3564,166.000,663.336,3.996000
11.3566,166.000,663.336,3.996000
11.3568,175.500,701.210,3.995500
11.3570,165.500,661.255,3.995500
11.3572,168.000,671.832,3.999000
11.3574,160.000,639.440,3.996500
11.3576,167.000,667.416,3.996500
11.3578,167.000,667.499,3.997000
11.3580,166.000,663.502,3.997000
11.3582,167.000,667.416,3.996500
11.3584,166.000,663.419,3.996500
11.3586,166.500,665.251,3.995500
11.3588,166.000,662.838,3.993000
11.3590,176.000,703.296,3.996000
11.3592,166.000,663.336,3.996000
11.3594,166.000,663.253,3.995500
11.3596,166.000,663.502,3.997000
11.3598,165.500,661.503,3.997000
11.3600,166.500,665.334,3.996000
11.3602,170.000,679.405,3.996500
11.3604,167.500,669.414,3.996500
11.3606,166.500,665.417,3.996500
11.3608,167.000,667.332,3.996000
11.3610,167.500,669.246,3.995500
11.3612,167.000,667.249,3.995500
11.3614,167.500,669.246,3.995500
11.3616,168.500,673.326,3.996000
11.3618,171.500,685.228,3.995500
11.3620,166.500,665.417,3.996500
11.3622,172.500,689.396,3.996500
11.3624,179.500,717.461,3.997000
11.3626,165.500,661.421,3.996500
11.3628,165.500,661.421,3.996500
11.3630,166.500,665.251,3.995500
11.3632,165.500,661.090,3.994500
11.3634,166.000,663.087,3.994500
11.3636,166.500,665.417,3.996500
11.3638,165.500,661.338,3.996000
11.3640,166.000,663.502,3.997000
11.3642,166.000,663.419,3.996500
11.3644,166.000,663.502,3.997000
11.3646,165.500,661.421,3.996500
11.3648,165.500,661.338,3.996000
11.3650,166.000,663.004,3.994000
11.3652,170.500,681.318,3.996000
11.3654,177.000,707.203,3.995500
11.3656,178.000,711.199,3.995500
11.3658,178.500,713.286,3.996000
11.3660,178.500,713.375,3.996500
11.3662,183.500,733.358,3.996500
11.3664,182.000,727.727,3.998500
11.3666,168.500,673.410,3.996500
11.3668,175.500,701.386,3.996500
11.3670,176.500,705.382,3.996500
11.3672,179.000,715.732,3.998500
11.3674,175.000,699.300,3.996000
11.3676,183.000,731.177,3.995500
11.3678,181.500,725.274,3.996000
11.3680,169.500,677.068,3.994500
11.3682,171.500,685.314,3.996000
11.3684,175.500,701.298,3.996000
11.3686,179.000,715.373,3.996500
11.3688,178.000,711.466,3.997000
11.3690,182.500,729.453,3.997000
11.3692,182.500,729.361,3.996500
11.3694,174.000,695.217,3.995500
11.3696,156.000,623.376,3.996000
11.3698,157.000,627.372,3.996000
11.3700,167.000,666.914,3.993500
11.3702,180.000,719.190,3.995500
11.3704,175.000,699.300,3.996000
11.3706,174.000,695.391,3.996500
11.3708,179.500,717.461,3.997000
11.3710,178.000,711.555,3.997500
11.3712,178.000,711.377,3.996500
11.3714,177.000,707.380,3.996500
11.3716,166.000,663.336,3.996000
11.3718,170.500,681.062,3.994500
11.3720,173.500,693.219,3.995500
11.3722,166.000,663.087,3.994500
11.3724,166.500,665.251,3.995500
11.3726,166.500,665.417,3.996500
11.3728,165.500,661.421,3.996500
11.3730,166.000,663.585,3.997500
11.3732,166.000,663.502,3.997000
11.3734,166.000,663.419,3.996500
11.3736,166.000,663.336,3.996000
11.3738,166.000,663.336,3.996000
11.3740,166.500,665.251,3.995500
11.3742,166.000,663.253,3.995500
11.3744,166.000,663.336,3.996000
11.3746,166.000,663.336,3.996000
11.3748,166.000,663.336,3.996000
11.3750,165.500,661.421,3.996500
11.3752,168.500,673.495,3.997000
11.3754,165.500,661.421,3.996500
11.3756,165.000,659.422,3.996500
11.3758,165.000,659.422,3.996500
11.3760,165.500,661.338,3.996000
11.3762,165.500,661.255,3.995500
11.3764,165.500,661.090,3.994500
11.3766,166.000,663.336,3.996000
11.3768,176.000,703.296,3.996000
11.3770,164.000,655.426,3.996500
11.3772,178.500,713.464,3.997000
11.3774,160.000,639.440,3.996500
11.3776,166.500,665.417,3.996500
11.3778,166.000,663.419,3.996500
11.3780,166.000,663.419,3.996500
11.3782,166.000,663.419,3.996500
11.3784,165.500,661.255,3.995500
11.3786,165.500,661.090,3.994500
11.3788,166.000,663.253,3.995500
11.3790,166.500,665.251,3.995500
11.3792,166.000,663.419,3.996500
11.3794,165.500,661.421,3.996500
11.3796,166.000,663.502,3.997000
11.3798,168.500,673.495,3.997000
11.3800,162.500,649.431,3.996500
11.3802,168.500,673.410,3.996500
11.3804,165.000,659.258,3.995500
11.3806,165.500,661.255,3.995500
11.3808,166.000,663.253,3.995500
11.3810,166.000,663.087,3.994500
11.3812,166.500,665.500,3.997000
11.3814,157.000,627.451,3.996500
11.3816,168.000,671.496,3.997000
11.3818,175.000,699.388,3.996500
11.3820,182.500,729.361,3.996500
11.3822,185.500,741.258,3.996000
11.3824,178.500,713.375,3.996500
11.3826,183.500,733.358,3.996500
11.3828,183.500,733.266,3.996000
11.3830,172.000,687.226,3.995500
11.3832,172.000,687.226,3.995500
11.3834,178.500,713.286,3.996000
11.3836,180.500,721.368,3.996500
11.3838,178.500,713.464,3.997000
11.3840,183.000,731.359,3.996500
11.3842,183.500,733.541,3.997500
11.3844,175.500,701.386,3.996500
11.3846,168.000,671.412,3.996500
11.3848,177.000,707.292,3.996000
11.3850,178.500,713.375,3.996500
11.3852,180.500,721.007,3.994500
11.3854,180.500,721.368,3.996500
11.3856,183.000,731.177,3.995500
11.3858,180.000,719.370,3.996500
11.3860,162.500,649.431,3.996500
11.3862,157.000,627.372,3.996000
11.3864,161.500,645.435,3.996500
11.3866,175.000,699.388,3.996500
11.3868,177.000,707.380,3.996500
11.3870,173.000,691.308,3.996000
11.3872,176.000,703.296,3.996000
11.3874,175.000,699.037,3.994500
11.3876,178.500,713.018,3.994500
11.3878,179.000,715.373,3.996500
11.3880,169.500,677.407,3.996500
11.3882,168.000,671.580,3.997500
11.3884,168.000,671.412,3.996500
11.3886,166.500,665.500,3.997000
11.3888,166.000,663.419,3.996500
11.3890,166.500,665.417,3.996500
11.3892,166.000,663.253,3.995500
11.3894,166.000,663.336,3.996000
11.3896,166.000,663.087,3.994500
11.3898,166.000,663.253,3.995500
11.3900,166.000,663.336,3.996000
11.3902,169.500,677.576,3.997500
11.3904,167.000,667.416,3.996500
11.3906,166.500,665.500,3.997000
11.3908,166.500,665.417,3.996500
11.3910,167.000,667.499,3.997000
11.3912,166.500,665.251,3.995500
11.3914,166.000,663.336,3.996000
11.3916,166.000,663.253,3.995500
11.3918,166.000,663.253,3.995500
11.3920,166.000,663.253,3.995500
11.3922,165.500,661.421,3.996500
11.3924,166.000,663.502,3.997000
11.3926,166.500,665.584,3.997500
11.3928,166.000,663.419,3.996500
11.3930,166.500,665.500,3.997000
11.3932,166.000,663.419,3.996500
11.3934,165.500,661.421,3.996500
11.3936,166.500,665.251,3.995500
11.3938,166.500,665.251,3.995500
11.3940,167.000,667.081,3.994500
11.3942,166.500,665.251,3.995500
11.3944,166.500,665.417,3.996500
11.3946,166.500,665.417,3.996500
11.3948,165.500,661.503,3.997000
11.3950,166.000,663.502,3.997000
11.3952,168.500,673.410,3.996500
11.3954,165.500,661.503,3.997000
11.3956,165.000,659.340,3.996000
11.3958,165.500,661.338,3.996000
11.3960,165.000,659.258,3.995500
11.3962,165.500,661.090,3.994500
11.3964,166.000,663.336,3.996000
11.3966,166.000,663.419,3.996500
11.3968,169.500,677.322,3.996000
11.3970,170.000,679.490,3.997000
11.3972,166.500,665.500,3.997000
11.3974,159.500,637.442,3.996500
11.3976,167.000,667.416,3.996500
11.3978,170.000,679.490,3.997000
11.3980,164.500,657.260,3.995500
11.3982,172.000,687.226,3.995500
11.3984,178.500,713.018,3.994500
11.3986,181.000,723.185,3.995500
11.3988,179.500,717.192,3.995500
11.3990,184.500,737.446,3.997000
11.3992,185.500,741.443,3.997000
11.3994,179.500,717.372,3.996500
11.3996,169.500,677.492,3.997000
11.3998,179.500,717.282,3.996000
11.4000,184.000,735.264,3.996000
11.4002,185.000,739.168,3.995500
11.4004,179.000,715.195,3.995500
11.4006,183.000,730.993,3.994500
11.4008,181.000,723.367,3.996500
11.4010,168.000,671.328,3.996000
11.4012,176.500,705.382,3.996500
11.4014,178.500,713.375,3.996500
11.4016,177.500,709.467,3.997000
11.4018,178.000,711.466,3.997000
11.4020,183.500,733.358,3.996500
11.4022,182.500,729.361,3.996500
11.4024,169.000,675.409,3.996500
11.4026,154.500,617.459,3.996500
11.4028,159.000,635.125,3.994500
11.4030,172.000,687.226,3.995500
11.4032,178.500,713.375,3.996500
11.4034,176.000,703.472,3.997000
11.4036,175.500,701.474,3.997000
11.4038,180.000,719.460,3.997000
11.4040,179.500,717.461,3.997000
11.4042,178.500,713.197,3.995500
11.4044,175.000,699.300,3.996000
11.4046,167.500,669.246,3.995500
11.4048,168.500,673.242,3.995500
11.4050,167.500,669.079,3.994500
11.4052,170.000,679.320,3.996000
11.4054,167.000,667.416,3.996500
11.4056,167.000,667.499,3.997000
11.4058,167.000,667.499,3.997000
11.4060,166.500,665.500,3.997000
11.4062,167.000,667.416,3.996500
11.4064,166.500,665.417,3.996500
11.4066,166.000,663.419,3.996500
11.4068,165.500,661.338,3.996000
11.4070,165.500,661.090,3.994500
11.4072,168.000,671.244,3.995500
11.4074,165.000,659.340,3.996000
11.4076,169.000,675.493,3.997000
11.4078,166.500,665.500,3.997000
11.4080,166.500,665.500,3.997000
11.4082,166.000,663.419,3.996500
11.4084,166.000,663.419,3.996500
11.4086,165.500,661.421,3.996500
11.4088,166.000,663.336,3.996000
11.4090,165.500,661.090,3.994500
11.4092,166.500,665.251,3.995500
11.4094,166.000,663.336,3.996000
11.4096,166.500,665.417,3.996500
11.4098,166.500,665.417,3.996500
11.4100,166.500,665.500,3.997000
11.4102,169.000,675.493,3.997000
11.4104,166.000,663.419,3.996500
11.4106,166.500,665.500,3.997000
11.4108,166.000,663.502,3.997000
11.4110,166.000,663.419,3.996500
11.4112,165.500,661.255,3.995500
11.4114,167.000,667.081,3.994500
11.4116,166.500,665.251,3.995500
11.4118,166.500,665.251,3.995500
11.4120,167.000,667.416,3.996500
11.4122,166.500,665.500,3.997000
11.4124,166.500,665.500,3.997000
11.4126,166.000,663.502,3.997000
11.4128,166.500,665.417,3.996500
11.4130,166.000,663.419,3.996500
11.4132,166.000,663.336,3.996000
11.4134,166.000,663.087,3.994500
11.4136,166.000,663.253,3.995500
11.4138,166.500,665.251,3.995500
11.4140,166.500,665.417,3.996500
11.4142,167.000,667.416,3.996500
11.4144,166.500,665.417,3.996500
11.4146,166.500,665.417,3.996500
11.4148,177.000,707.380,3.996500
11.4150,178.500,713.286,3.996000
11.4152,180.500,721.368,3.996500
11.4154,177.500,709.024,3.994500
11.4156,183.500,732.899,3.994000
11.4158,185.000,739.352,3.996500
11.4160,165.000,659.092,3.994500
11.4162,174.500,697.389,3.996500
11.4164,178.000,711.377,3.996500
11.4166,178.000,711.377,3.996500
11.4168,178.000,710.932,3.994000
11.4170,192.000,767.520,3.997500
11.4172,183.500,733.358,3.996500
11.4174,165.000,659.340,3.996000
11.4176,172.500,689.224,3.995500
11.4178,178.000,711.021,3.994500
11.4180,181.000,723.185,3.995500
11.4182,179.000,715.284,3.996000
11.4184,182.000,727.363,3.996500
11.4186,182.000,727.454,3.997000
11.4188,175.000,699.563,3.997500
11.4190,156.500,625.452,3.996500
11.4192,156.500,625.374,3.996000
11.4194,165.500,661.421,3.996500
11.4196,176.500,705.294,3.996000
11.4198,175.500,701.210,3.995500
11.4200,174.500,696.953,3.994000
11.4202,182.500,728.996,3.994500
11.4204,179.500,717.282,3.996000
11.4206,179.500,717.372,3.996500
11.4208,178.500,713.375,3.996500
11.4210,167.000,667.499,3.997000
11.4212,168.000,671.496,3.997000
11.4214,167.500,669.414,3.996500
11.4216,166.500,665.500,3.997000
11.4218,166.000,663.253,3.995500
11.4220,166.000,663.336,3.996000
11.4222,166.000,663.253,3.995500
11.4224,166.500,665.251,3.995500
11.4226,166.000,663.087,3.994500
11.4228,166.500,665.417,3.996500
11.4230,166.500,665.500,3.997000
11.4232,166.000,663.502,3.997000
11.4234,166.500,665.500,3.997000
11.4236,166.500,665.500,3.997000
11.4238,166.500,665.417,3.996500
11.4240,166.000,663.419,3.996500
11.4242,166.000,663.419,3.996500
11.4244,166.000,663.336,3.996000
11.4246,166.500,665.251,3.995500
11.4248,166.500,665.084,3.994500
11.4250,166.500,665.334,3.996000
11.4252,170.000,679.490,3.997000
11.4254,166.500,665.584,3.997500
11.4256,166.500,665.417,3.996500
11.4258,167.000,667.332,3.996000
11.4260,166.500,665.417,3.996500
11.4262,166.500,665.417,3.996500
11.4264,166.500,665.251,3.995500
11.4266,166.500,665.084,3.994500
11.4268,166.500,665.334,3.996000
11.4270,165.500,661.255,3.995500
11.4272,167.000,667.416,3.996500
11.4274,163.500,653.428,3.996500
11.4276,167.000,667.416,3.996500
11.4278,166.500,665.417,3.996500
11.4280,166.000,663.419,3.996500
11.4282,166.500,665.417,3.996500
11.4284,166.500,665.417,3.996500
11.4286,166.500,665.251,3.995500
11.4288,167.000,667.081,3.994500
11.4290,166.500,665.251,3.995500
11.4292,166.500,665.251,3.995500
11.4294,166.000,663.419,3.996500
11.4296,166.500,665.500,3.997000
11.4298,166.000,663.502,3.997000
11.4300,166.000,663.419,3.996500
11.4302,168.500,673.326,3.996000
11.4304,166.000,663.419,3.996500
11.4306,166.000,663.419,3.996500
11.4308,165.500,661.338,3.996000
11.4310,166.000,663.253,3.995500
11.4312,174.000,695.304,3.996000
11.4314,176.500,705.206,3.995500
11.4316,179.000,715.373,3.996500
11.4318,178.500,713.464,3.997000
11.4320,183.000,731.451,3.997000
11.4322,182.000,727.454,3.997000
11.4324,173.000,691.395,3.996500
11.4326,170.000,679.405,3.996500
11.4328,176.000,703.384,3.996500
11.4330,179.000,715.195,3.995500
11.4332,176.500,705.206,3.995500
11.4334,181.500,724.911,3.994000
11.4336,183.000,731.268,3.996000
11.4338,180.000,719.190,3.995500
11.4340,165.500,661.503,3.997000
11.4342,177.500,709.379,3.996500
11.4344,179.000,715.463,3.997000
11.4346,178.500,713.375,3.996500
11.4348,179.500,717.372,3.996500
11.4350,182.500,729.179,3.995500
11.4352,183.000,731.177,3.995500
11.4354,163.500,653.346,3.996000
11.4356,157.000,627.372,3.996000
11.4358,161.000,643.356,3.996000
11.4360,176.000,703.384,3.996500
11.4362,179.000,715.373,3.996500
11.4364,176.000,703.736,3.998500
11.4366,178.000,711.555,3.997500
11.4368,181.500,725.365,3.996500
11.4370,188.000,751.248,3.996000
11.4372,181.500,725.274,3.996000
11.4374,176.500,705.206,3.995500
11.4376,169.500,677.237,3.995500
11.4378,173.000,691.048,3.994500
11.4380,172.500,689.396,3.996500
11.4382,167.000,667.416,3.996500
11.4384,166.500,665.500,3.997000
11.4386,165.500,661.421,3.996500
11.4388,165.500,661.421,3.996500
11.4390,165.000,659.422,3.996500
11.4392,166.000,663.419,3.996500
11.4394,165.000,659.340,3.996000
11.4396,165.500,661.338,3.996000
11.4398,165.000,659.010,3.994000
11.4400,165.000,659.092,3.994500
11.4402,168.000,671.412,3.996500
11.4404,165.000,659.422,3.996500
11.4406,165.500,661.421,3.996500
11.4408,165.500,661.421,3.996500
11.4410,165.500,661.503,3.997000
11.4412,165.500,661.421,3.996500
11.4414,165.000,659.422,3.996500
11.4416,165.500,661.255,3.995500
11.4418,165.500,661.255,3.995500
11.4420,166.000,663.087,3.994500
11.4422,167.000,667.332,3.996000
11.4424,166.500,665.334,3.996000
11.4426,166.500,665.417,3.996500
11.4428,166.500,665.417,3.996500
11.4430,166.500,665.500,3.997000
11.4432,166.500,665.417,3.996500
11.4434,165.500,661.421,3.996500
11.4436,166.000,663.336,3.996000
11.4438,166.000,663.253,3.995500
11.4440,166.000,663.336,3.996000
11.4442,165.500,661.255,3.995500
11.4444,166.000,663.087,3.994500
11.4446,166.000,663.336,3.996000
11.4448,166.000,663.585,3.997500
11.4450,166.000,663.419,3.996500
11.4452,168.000,671.412,3.996500
11.4454,166.000,663.419,3.996500
11.4456,165.500,661.421,3.996500
11.4458,166.000,663.336,3.996000
11.4460,167.000,667.249,3.995500
11.4462,166.500,665.251,3.995500
11.4464,166.500,665.084,3.994500
11.4466,166.500,665.251,3.995500
