Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V)
5.9082,299.000,1194.355,3.994500
5.9084,297.500,1188.959,3.996500
5.9086,282.000,1127.154,3.997000
5.9088,288.500,1152.990,3.996500
5.9090,286.000,1142.856,3.996000
5.9092,295.000,1178.968,3.996500
5.9094,294.000,1174.677,3.995500
5.9096,300.000,1198.650,3.995500
5.9098,300.000,1198.350,3.994500
5.9100,290.500,1160.983,3.996500
5.9102,273.500,1092.906,3.996000
5.9104,275.500,1100.347,3.994000
5.9106,286.000,1142.999,3.996500
5.9108,294.000,1174.824,3.996000
5.9110,293.500,1172.973,3.996500
5.9112,292.500,1168.976,3.996500
5.9114,300.000,1198.800,3.996000
5.9116,295.000,1178.968,3.996500
5.9118,292.000,1166.248,3.994000
5.9120,290.000,1158.260,3.994000
5.9122,280.000,1118.180,3.993500
5.9124,282.000,1126.731,3.995500
5.9126,282.000,1126.872,3.996000
5.9128,281.500,1124.874,3.996000
5.9130,281.000,1123.016,3.996500
5.9132,281.500,1125.015,3.996500
5.9134,286.500,1144.997,3.996500
5.9136,275.500,1101.036,3.996500
5.9138,281.500,1124.874,3.996000
5.9140,282.000,1126.449,3.994500
5.9142,282.000,1126.449,3.994500
5.9144,282.000,1126.167,3.993500
5.9146,283.500,1132.441,3.994500
5.9148,284.500,1136.862,3.996000
5.9150,283.500,1133.008,3.996500
5.9152,283.500,1133.008,3.996500
5.9154,284.500,1137.004,3.996500
5.9156,284.000,1135.006,3.996500
5.9158,294.000,1174.824,3.996000
5.9160,281.500,1124.733,3.995500
5.9162,289.500,1156.408,3.994500
5.9164,282.000,1126.731,3.995500
5.9166,278.500,1112.329,3.994000
5.9168,279.500,1116.463,3.994500
5.9170,279.500,1116.882,3.996000
5.9172,279.500,1117.022,3.996500
5.9174,280.000,1119.020,3.996500
5.9176,280.500,1121.018,3.996500
5.9178,280.500,1121.018,3.996500
5.9180,279.500,1117.022,3.996500
5.9182,281.500,1125.015,3.996500
5.9184,282.500,1128.446,3.994500
5.9186,279.500,1116.323,3.994000
5.9188,287.500,1148.419,3.994500
5.9190,270.000,1078.785,3.995500
5.9192,283.500,1133.008,3.996500
5.9194,282.000,1127.013,3.996500
5.9196,281.000,1123.016,3.996500
5.9198,281.000,1123.016,3.996500
5.9200,280.000,1119.020,3.996500
5.9202,280.000,1119.020,3.996500
5.9204,279.500,1116.882,3.996000
5.9206,279.500,1116.463,3.994500
5.9208,279.500,1116.463,3.994500
5.9210,279.500,1116.323,3.994000
5.9212,280.000,1118.880,3.996000
5.9214,282.500,1128.870,3.996000
5.9216,279.500,1117.022,3.996500
5.9218,280.500,1121.018,3.996500
5.9220,281.500,1125.015,3.996500
5.9222,281.000,1123.016,3.996500
5.9224,289.000,1154.700,3.995500
5.9226,294.000,1174.824,3.996000
5.9228,294.000,1174.383,3.994500
5.9230,295.000,1178.230,3.994000
5.9232,300.000,1198.350,3.994500
5.9234,299.500,1196.652,3.995500
5.9236,287.500,1148.706,3.995500
5.9238,288.500,1152.990,3.996500
5.9240,293.000,1170.974,3.996500
5.9242,296.500,1184.814,3.996000
5.9244,294.500,1176.969,3.996500
5.9246,299.500,1196.802,3.996000
5.9248,300.000,1198.650,3.995500
5.9250,302.000,1206.188,3.994000
5.9252,286.000,1141.998,3.993000
5.9254,303.500,1212.179,3.994000
5.9256,292.500,1168.391,3.994500
5.9258,291.500,1164.688,3.995500
5.9260,294.000,1174.971,3.996500
5.9262,298.000,1190.957,3.996500
5.9264,297.500,1188.959,3.996500
5.9266,276.000,1102.896,3.996000
5.9268,272.000,1086.504,3.994500
5.9270,277.000,1106.892,3.996000
5.9272,291.500,1164.397,3.994500
5.9274,292.000,1166.394,3.994500
5.9276,290.500,1160.693,3.995500
5.9278,293.500,1172.679,3.995500
5.9280,296.000,1182.668,3.995500
5.9282,294.500,1176.969,3.996500
5.9284,294.000,1175.118,3.997000
5.9286,280.500,1120.738,3.995500
5.9288,285.000,1139.003,3.996500
5.9290,280.000,1118.880,3.996000
5.9292,290.500,1160.693,3.995500
5.9294,290.500,1160.257,3.994000
5.9296,290.500,1160.402,3.994500
5.9298,280.500,1120.457,3.994500
5.9300,279.500,1116.742,3.995500
5.9302,279.500,1117.022,3.996500
5.9304,279.500,1117.022,3.996500
5.9306,281.000,1123.016,3.996500
5.9308,281.000,1123.016,3.996500
5.9310,280.500,1121.018,3.996500
5.9312,250.500,1000.622,3.994500
5.9314,293.000,1172.733,4.002500
5.9316,221.500,885.003,3.995500
5.9318,223.500,892.659,3.994000
5.9320,227.000,906.979,3.995500
5.9322,228.500,913.200,3.996500
5.9324,227.500,909.090,3.996000
5.9326,270.000,1079.055,3.996500
5.9328,295.000,1178.820,3.996000
5.9330,292.000,1168.730,4.002500
5.9332,266.000,1063.069,3.996500
5.9334,294.000,1174.677,3.995500
5.9336,294.000,1174.824,3.996000
5.9338,291.000,1162.254,3.994000
5.9340,290.500,1160.257,3.994000
5.9342,290.500,1160.693,3.995500
5.9344,290.500,1160.402,3.994500
5.9346,289.000,1154.989,3.996500
5.9348,289.000,1154.989,3.996500
5.9350,289.000,1154.989,3.996500
5.9352,286.000,1142.999,3.996500
5.9354,282.500,1129.011,3.996500
5.9356,282.500,1128.870,3.996000
5.9358,293.500,1172.679,3.995500
5.9360,282.500,1128.446,3.994500
5.9362,282.500,1128.446,3.994500
5.9364,285.500,1140.430,3.994500
5.9366,283.000,1130.727,3.995500
5.9368,290.500,1160.838,3.996000
5.9370,291.000,1162.981,3.996500
5.9372,291.000,1163.127,3.997000
5.9374,290.000,1158.985,3.996500
5.9376,289.000,1154.844,3.996000
5.9378,289.500,1156.842,3.996000
5.9380,289.500,1156.408,3.994500
5.9382,288.500,1152.413,3.994500
5.9384,289.000,1154.266,3.994000
5.9386,288.500,1151.980,3.993000
5.9388,293.000,1170.388,3.994500
5.9390,288.500,1152.125,3.993500
5.9392,302.000,1206.792,3.996000
5.9394,300.000,1198.950,3.996500
5.9396,301.500,1204.945,3.996500
5.9398,299.000,1194.953,3.996500
5.9400,291.500,1164.834,3.996000
5.9402,284.000,1134.722,3.995500
5.9404,294.000,1174.089,3.993500
5.9406,295.000,1178.083,3.993500
5.9408,295.000,1178.377,3.994500
5.9410,297.500,1188.810,3.996000
5.9412,305.000,1218.780,3.996000
5.9414,305.500,1220.931,3.996500
5.9416,289.000,1154.989,3.996500
5.9418,300.500,1200.948,3.996500
5.9420,304.500,1216.782,3.996000
5.9422,311.000,1242.756,3.996000
5.9424,307.500,1228.155,3.994000
5.9426,307.000,1226.158,3.994000
5.9428,305.500,1220.320,3.994500
5.9430,292.500,1168.830,3.996000
5.9432,279.500,1117.022,3.996500
5.9434,282.000,1126.872,3.996000
5.9436,296.500,1184.666,3.995500
5.9438,301.500,1204.945,3.996500
5.9440,299.500,1196.952,3.996500
5.9442,265.000,1058.940,3.996000
5.9444,297.000,1186.812,3.996000
5.9446,296.000,1183.112,3.997000
5.9448,292.500,1167.953,3.993000
5.9450,261.000,1042.564,3.994500
5.9452,227.000,907.092,3.996000
5.9454,224.000,895.216,3.996500
5.9456,222.500,889.333,3.997000
5.9458,222.000,887.112,3.996000
5.9460,219.000,874.248,3.992000
5.9462,279.500,1116.882,3.996000
5.9464,269.000,1074.790,3.995500
5.9466,282.500,1128.870,3.996000
5.9468,277.500,1108.474,3.994500
5.9470,278.000,1110.332,3.994000
5.9472,278.000,1110.332,3.994000
5.9474,278.000,1110.471,3.994500
5.9476,278.500,1112.886,3.996000
5.9478,278.500,1113.025,3.996500
5.9480,278.500,1113.025,3.996500
5.9482,281.500,1125.015,3.996500
5.9484,282.000,1127.013,3.996500
5.9486,281.500,1124.733,3.995500
5.9488,277.500,1108.751,3.995500
5.9490,276.000,1102.206,3.993500
5.9492,291.000,1162.400,3.994500
5.9494,296.000,1182.372,3.994500
5.9496,280.000,1118.460,3.994500
5.9498,283.000,1130.727,3.995500
5.9500,283.000,1131.010,3.996500
5.9502,282.500,1129.152,3.997000
5.9504,276.500,1105.032,3.996500
5.9506,276.000,1102.896,3.996000
5.9508,276.500,1104.756,3.995500
5.9510,276.000,1102.758,3.995500
5.9512,276.000,1102.896,3.996000
5.9514,279.000,1114.465,3.994500
5.9516,276.000,1102.344,3.994000
5.9518,280.000,1118.880,3.996000
5.9520,282.000,1127.013,3.996500
5.9522,282.000,1127.013,3.996500
5.9524,281.500,1125.015,3.996500
5.9526,282.500,1129.011,3.996500
5.9528,282.500,1128.870,3.996000
5.9530,282.000,1126.872,3.996000
5.9532,282.000,1126.731,3.995500
5.9534,282.500,1128.446,3.994500
5.9536,283.000,1130.727,3.995500
5.9538,283.000,1130.868,3.996000
5.9540,284.500,1136.862,3.996000
5.9542,285.500,1140.858,3.996000
5.9544,285.000,1139.003,3.996500
5.9546,283.000,1130.868,3.996000
5.9548,276.000,1102.896,3.996000
5.9550,276.000,1103.034,3.996500
5.9552,277.000,1106.754,3.995500
5.9554,287.500,1148.419,3.994500
5.9556,288.000,1150.704,3.995500
5.9558,293.000,1170.388,3.994500
5.9560,292.500,1168.391,3.994500
5.9562,299.500,1196.652,3.995500
5.9564,300.000,1198.800,3.996000
5.9566,284.000,1135.006,3.996500
5.9568,291.500,1164.980,3.996500
5.9570,295.000,1178.968,3.996500
5.9572,295.000,1178.968,3.996500
5.9574,294.500,1176.822,3.996000
5.9576,300.500,1200.197,3.994000
5.9578,300.000,1198.350,3.994500
5.9580,288.500,1152.269,3.994000
5.9582,290.500,1160.257,3.994000
5.9584,297.000,1186.664,3.995500
5.9586,299.500,1198.150,4.000500
5.9588,295.000,1178.820,3.996000
5.9590,299.500,1196.952,3.996500
5.9592,235.000,939.060,3.996000
5.9594,229.000,915.198,3.996500
5.9596,211.000,843.051,3.995500
5.9598,212.000,847.046,3.995500
5.9600,222.500,889.333,3.997000
5.9602,282.000,1126.449,3.994500
5.9604,297.500,1188.066,3.993500
5.9606,293.500,1172.679,3.995500
5.9608,297.500,1188.661,3.995500
5.9610,278.500,1113.722,3.999000
5.9612,231.500,925.305,3.997000
5.9614,268.000,1070.928,3.996000
5.9616,280.500,1120.738,3.995500
5.9618,280.500,1120.738,3.995500
5.9620,281.000,1122.735,3.995500
5.9622,279.500,1116.463,3.994500
5.9624,290.000,1158.260,3.994000
5.9626,280.500,1120.457,3.994500
5.9628,282.000,1126.731,3.995500
5.9630,282.000,1127.013,3.996500
5.9632,280.500,1121.018,3.996500
5.9634,282.500,1129.011,3.996500
5.9636,282.000,1127.013,3.996500
5.9638,283.000,1130.868,3.996000
5.9640,282.000,1126.872,3.996000
5.9642,282.500,1128.729,3.995500
5.9644,282.500,1128.446,3.994500
5.9646,282.500,1129.011,3.996500
5.9648,271.000,1082.510,3.994500
5.9650,283.000,1130.727,3.995500
5.9652,283.500,1133.008,3.996500
5.9654,291.000,1163.127,3.997000
5.9656,293.000,1170.974,3.996500
5.9658,293.000,1170.974,3.996500
5.9660,291.500,1164.980,3.996500
5.9662,291.000,1162.981,3.996500
5.9664,293.500,1172.679,3.995500
5.9666,292.000,1166.394,3.994500
5.9668,293.500,1172.239,3.994000
5.9670,293.500,1172.386,3.994500
5.9672,292.500,1168.830,3.996000
5.9674,297.000,1186.366,3.994500
5.9676,286.000,1142.999,3.996500
5.9678,292.500,1168.976,3.996500
5.9680,293.000,1170.974,3.996500
5.9682,293.000,1170.974,3.996500
5.9684,289.000,1154.844,3.996000
5.9686,289.000,1154.411,3.994500
5.9688,286.000,1142.713,3.995500
5.9690,291.500,1165.125,3.997000
5.9692,282.500,1128.446,3.994500
5.9694,294.500,1176.822,3.996000
5.9696,286.500,1144.997,3.996500
5.9698,284.000,1134.864,3.996000
5.9700,284.000,1134.864,3.996000
5.9702,283.500,1132.866,3.996000
5.9704,282.500,1129.011,3.996500
5.9706,282.500,1128.870,3.996000
5.9708,282.000,1126.731,3.995500
5.9710,283.000,1130.443,3.994500
5.9712,283.000,1130.302,3.994000
5.9714,285.000,1138.718,3.995500
5.9716,283.000,1131.010,3.996500
5.9718,288.500,1152.990,3.996500
5.9720,291.000,1162.981,3.996500
5.9722,291.000,1162.691,3.995500
5.9724,291.500,1164.834,3.996000
5.9726,299.000,1194.953,3.996500
5.9728,297.500,1188.364,3.994500
5.9730,286.500,1144.424,3.994500
5.9732,287.000,1146.422,3.994500
5.9734,292.500,1168.245,3.994000
5.9736,295.500,1180.375,3.994500
5.9738,294.000,1174.971,3.996500
5.9740,299.500,1196.802,3.996000
5.9742,299.500,1196.952,3.996500
5.9744,292.500,1168.830,3.996000
5.9746,286.000,1142.856,3.996000
5.9748,295.000,1178.968,3.996500
5.9750,297.000,1186.664,3.995500
5.9752,296.000,1182.372,3.994500
5.9754,298.000,1190.361,3.994500
5.9756,300.000,1198.650,3.995500
5.9758,298.000,1190.212,3.994000
5.9760,289.000,1154.700,3.995500
5.9762,271.000,1082.781,3.995500
5.9764,278.000,1110.888,3.996000
5.9766,289.000,1154.989,3.996500
5.9768,291.000,1162.981,3.996500
5.9770,288.500,1152.846,3.996000
5.9772,289.500,1156.842,3.996000
5.9774,292.500,1168.099,3.993500
5.9776,294.000,1174.236,3.994000
5.9778,295.500,1180.375,3.994500
5.9780,285.500,1140.715,3.995500
5.9782,284.500,1137.004,3.996500
5.9784,285.500,1141.001,3.996500
5.9786,283.000,1131.010,3.996500
5.9788,279.500,1117.022,3.996500
5.9790,282.000,1128.423,4.001500
5.9792,268.500,1072.926,3.996000
5.9794,282.500,1128.729,3.995500
5.9796,283.000,1130.727,3.995500
5.9798,282.000,1126.167,3.993500
5.9800,282.000,1126.308,3.994000
5.9802,282.000,1126.449,3.994500
5.9804,280.500,1120.738,3.995500
5.9806,279.000,1115.024,3.996500
5.9808,280.000,1119.020,3.996500
5.9810,280.000,1119.020,3.996500
5.9812,280.000,1119.020,3.996500
5.9814,283.000,1130.727,3.995500
5.9816,280.000,1118.740,3.995500
5.9818,281.000,1122.314,3.994000
5.9820,280.500,1120.317,3.994000
5.9822,281.000,1122.454,3.994500
5.9824,281.000,1122.735,3.995500
5.9826,282.500,1128.870,3.996000
5.9828,286.500,1144.997,3.996500
5.9830,288.000,1150.992,3.996500
5.9832,284.000,1135.006,3.996500
5.9834,281.000,1123.016,3.996500
5.9836,281.000,1122.876,3.996000
5.9838,280.500,1120.738,3.995500
5.9840,280.500,1120.457,3.994500
5.9842,282.500,1128.446,3.994500
5.9844,282.000,1126.449,3.994500
5.9846,282.500,1129.011,3.996500
5.9848,281.500,1124.874,3.996000
5.9850,283.000,1131.010,3.996500
5.9852,282.500,1129.011,3.996500
5.9854,288.000,1150.992,3.996500
5.9856,273.000,1090.908,3.996000
5.9858,278.500,1113.025,3.996500
5.9860,278.500,1112.886,3.996000
5.9862,278.500,1112.329,3.994000
5.9864,281.500,1124.733,3.995500
5.9866,279.000,1114.745,3.995500
5.9868,279.000,1114.745,3.995500
5.9870,280.500,1121.018,3.996500
5.9872,281.500,1125.015,3.996500
5.9874,280.500,1121.018,3.996500
5.9876,280.500,1120.878,3.996000
5.9878,282.000,1127.013,3.996500
5.9880,282.000,1126.872,3.996000
5.9882,286.000,1142.427,3.994500
5.9884,293.500,1172.239,3.994000
5.9886,296.000,1182.372,3.994500
5.9888,291.500,1164.251,3.994000
5.9890,298.500,1194.149,4.000500
5.9892,293.000,1170.974,3.996500
5.9894,294.000,1174.971,3.996500
5.9896,284.500,1137.004,3.996500
5.9898,293.500,1172.973,3.996500
5.9900,292.500,1168.976,3.996500
5.9902,291.500,1164.834,3.996000
5.9904,292.500,1168.391,3.994500
5.9906,297.000,1186.218,3.994000
5.9908,297.000,1186.366,3.994500
5.9910,282.500,1128.305,3.994000
5.9914,294.000,1174.971,3.996500
5.9916,292.500,1168.976,3.996500
5.9918,299.000,1194.804,3.996000
5.9920,299.500,1196.952,3.996500
5.9922,286.000,1142.713,3.995500
5.9924,270.500,1081.053,3.996500
5.9926,275.000,1098.213,3.993500
5.9928,288.500,1152.413,3.994500
5.9930,294.000,1174.383,3.994500
5.9932,291.000,1162.836,3.996000
5.9934,291.500,1164.980,3.996500
5.9936,297.000,1186.960,3.996500
5.9938,296.500,1184.962,3.996500
5.9940,293.500,1172.826,3.996000
5.9942,288.000,1150.848,3.996000
5.9944,279.500,1116.882,3.996000
5.9946,279.500,1116.323,3.994000
5.9948,279.000,1114.465,3.994500
5.9950,278.500,1112.329,3.994000
5.9952,278.000,1110.332,3.994000
5.9954,279.500,1116.742,3.995500
5.9956,281.500,1125.015,3.996500
5.9958,291.000,1162.981,3.996500
5.9960,280.500,1120.878,3.996000
5.9962,284.000,1135.006,3.996500
5.9964,282.500,1129.011,3.996500
5.9966,282.000,1126.731,3.995500
5.9968,282.500,1128.729,3.995500
5.9970,282.000,1126.449,3.994500
5.9972,282.500,1128.446,3.994500
5.9974,282.000,1126.449,3.994500
5.9976,282.500,1128.870,3.996000
5.9978,283.500,1132.866,3.996000
5.9980,283.500,1133.008,3.996500
5.9982,287.500,1148.850,3.996000
5.9984,292.000,1166.978,3.996500
5.9986,279.500,1116.882,3.996000
5.9988,284.000,1134.722,3.995500
5.9990,271.000,1082.510,3.994500
5.9992,278.500,1112.468,3.994500
5.9994,279.500,1116.463,3.994500
5.9996,279.000,1114.326,3.994000
5.9998,280.000,1119.020,3.996500
6.0000,281.500,1125.015,3.996500
6.0002,282.000,1127.013,3.996500
6.0004,281.000,1123.016,3.996500
6.0006,286.000,1142.999,3.996500
6.0008,276.000,1102.896,3.996000
6.0010,281.000,1122.735,3.995500
6.0012,285.000,1138.432,3.994500
6.0014,282.500,1128.446,3.994500
6.0016,282.500,1128.305,3.994000
6.0018,283.000,1130.727,3.995500
6.0020,283.000,1130.727,3.995500
6.0022,284.000,1135.006,3.996500
6.0024,284.000,1135.006,3.996500
6.0026,283.500,1133.008,3.996500
6.0028,283.000,1130.727,3.995500
6.0030,283.500,1132.866,3.996000
6.0032,282.500,1128.729,3.995500
6.0034,280.000,1118.460,3.994500
6.0036,278.000,1110.471,3.994500
6.0038,278.000,1110.332,3.994000
6.0040,278.500,1112.747,3.995500
6.0042,283.000,1130.868,3.996000
6.0044,285.000,1139.003,3.996500
6.0046,295.000,1178.968,3.996500
6.0048,294.500,1176.969,3.996500
6.0050,296.500,1184.962,3.996500
6.0052,296.500,1184.814,3.996000
6.0054,301.500,1204.643,3.995500
6.0056,298.000,1190.361,3.994500
6.0058,285.000,1138.290,3.994000
6.0060,292.000,1166.394,3.994500
6.0062,297.000,1186.812,3.996000
6.0064,294.500,1176.969,3.996500
6.0066,295.000,1178.820,3.996000
6.0068,300.500,1200.948,3.996500
6.0070,299.000,1194.953,3.996500
6.0072,288.000,1150.992,3.996500
6.0074,288.500,1152.990,3.996500
6.0076,292.500,1168.391,3.994500
6.0078,292.000,1166.394,3.994500
6.0080,290.500,1160.402,3.994500
6.0082,295.000,1178.230,3.994000
6.0084,296.000,1182.668,3.995500
6.0086,285.000,1139.003,3.996500
6.0088,269.500,1076.787,3.995500
6.0090,264.500,1056.942,3.996000
6.0092,278.000,1110.888,3.996000
6.0094,290.000,1158.985,3.996500
6.0096,288.500,1152.413,3.994500
6.0098,286.500,1144.711,3.995500
6.0100,294.500,1176.380,3.994500
6.0102,294.000,1174.236,3.994000
6.0104,294.500,1176.233,3.994000
6.0106,294.000,1174.677,3.995500
6.0108,282.500,1129.011,3.996500
6.0110,284.000,1135.006,3.996500
6.0112,286.000,1142.999,3.996500
6.0114,282.000,1126.872,3.996000
6.0116,282.000,1126.872,3.996000
6.0118,282.500,1129.011,3.996500
6.0120,281.500,1124.733,3.995500
6.0122,278.000,1110.749,3.995500
6.0124,278.500,1112.329,3.994000
6.0126,278.500,1112.329,3.994000
6.0128,279.000,1114.745,3.995500
6.0130,278.500,1113.025,3.996500
6.0132,278.500,1112.886,3.996000
6.0134,278.500,1113.025,3.996500
6.0136,280.500,1121.018,3.996500
6.0138,281.000,1122.876,3.996000
6.0140,281.000,1122.876,3.996000
6.0142,281.000,1122.735,3.995500
6.0144,283.000,1130.161,3.993500
6.0146,283.000,1130.302,3.994000
6.0148,283.500,1132.441,3.994500
6.0150,282.500,1129.011,3.996500
6.0152,283.000,1131.010,3.996500
6.0154,283.000,1131.010,3.996500
6.0156,226.000,903.322,3.997000
6.0158,226.000,903.322,3.997000
6.0160,213.000,851.255,3.996500
6.0162,230.500,921.193,3.996500
6.0164,213.500,853.039,3.995500
6.0166,246.500,984.644,3.994500
6.0168,243.000,971.149,3.996500
6.0170,223.000,890.997,3.995500
6.0172,217.500,869.021,3.995500
6.0174,239.000,955.880,3.999500
6.0176,214.500,857.464,3.997500
6.0178,224.000,894.992,3.995500
6.0180,227.500,909.659,3.998500
6.0182,226.500,905.660,3.998500
6.0184,228.500,913.200,3.996500
6.0186,220.500,881.228,3.996500
6.0188,211.000,843.051,3.995500
6.0190,218.500,872.689,3.994000
6.0192,222.500,889.110,3.996000
6.0194,217.000,867.132,3.996000
6.0196,215.000,859.247,3.996500
6.0198,210.500,841.263,3.996500
6.0200,215.500,861.246,3.996500
6.0202,213.000,851.467,3.997500
6.0204,220.000,879.120,3.996000
6.0206,230.000,919.080,3.996000
6.0208,230.500,920.732,3.994500
6.0210,214.500,856.606,3.993500
6.0212,226.500,904.981,3.995500
6.0214,234.500,935.889,3.991000
6.0216,223.500,892.659,3.994000
6.0218,222.500,888.554,3.993500
6.0220,239.500,957.162,3.996500
6.0222,220.500,881.228,3.996500
6.0224,212.000,847.258,3.996500
6.0226,223.500,893.218,3.996500
6.0228,227.000,907.092,3.996000
6.0230,224.000,894.656,3.994000
6.0232,227.500,908.635,3.994000
6.0234,229.500,916.967,3.995500
6.0236,224.000,895.216,3.996500
6.0238,214.500,857.142,3.996000
6.0240,224.000,895.216,3.996500
6.0242,225.500,901.211,3.996500
6.0244,224.500,897.326,3.997000
6.0246,225.500,901.211,3.996500
6.0248,230.000,918.965,3.995500
6.0250,227.500,908.976,3.995500
6.0252,209.500,837.162,3.996000
6.0254,204.500,817.080,3.995500
6.0256,206.000,822.867,3.994500
6.0258,221.500,885.114,3.996000
6.0260,224.000,895.104,3.996000
6.0262,223.000,891.666,3.998500
6.0264,224.000,895.216,3.996500
6.0266,225.500,901.211,3.996500
6.0268,225.500,901.211,3.996500
6.0270,225.000,899.100,3.996000
6.0272,205.000,818.360,3.992000
6.0274,215.000,859.033,3.995500
6.0276,225.500,900.422,3.993000
6.0278,210.000,838.740,3.994000
6.0280,216.000,863.028,3.995500
6.0282,225.500,901.211,3.996500
6.0284,226.000,903.209,3.996500
6.0286,218.000,870.474,3.993000
6.0288,226.000,902.757,3.994500
6.0290,227.000,907.887,3.999500
6.0292,227.500,909.318,3.997000
6.0294,227.000,907.092,3.996000
6.0296,226.000,902.644,3.994000
6.0298,225.000,898.988,3.995500
6.0300,226.000,901.966,3.991000
6.0302,226.000,903.209,3.996500
6.0304,226.500,905.773,3.999000
6.0306,228.000,911.316,3.997000
6.0308,227.000,907.432,3.997500
6.0310,225.000,899.325,3.997000
6.0312,227.000,907.092,3.996000
6.0314,234.000,934.245,3.992500
6.0316,230.500,920.617,3.994000
6.0318,226.500,904.754,3.994500
6.0320,227.000,907.092,3.996000
6.0322,227.000,906.979,3.995500
6.0324,226.500,905.207,3.996500
6.0326,225.500,901.323,3.997000
6.0328,222.000,886.557,3.993500
6.0330,228.500,913.429,3.997500
6.0332,218.500,873.235,3.996500
6.0334,227.000,906.411,3.993000
6.0336,227.000,907.206,3.996500
6.0338,227.000,907.092,3.996000
6.0340,224.500,897.214,3.996500
6.0342,222.500,889.221,3.996500
6.0344,226.500,903.735,3.990000
6.0346,228.500,913.315,3.997000
6.0348,218.500,873.126,3.996000
6.0350,211.500,845.260,3.996500
6.0352,213.500,853.253,3.996500
6.0354,216.000,863.244,3.996500
6.0356,223.000,891.108,3.996000
6.0358,241.500,965.034,3.996000
6.0360,223.000,891.108,3.996000
6.0362,213.500,853.359,3.997000
6.0364,214.500,857.035,3.995500
6.0366,215.500,861.138,3.996000
6.0368,213.500,853.039,3.995500
6.0370,216.000,863.028,3.995500
6.0372,220.000,878.790,3.994500
6.0374,218.000,871.237,3.996500
6.0376,228.500,913.200,3.996500
6.0378,227.000,907.319,3.997000
6.0380,225.000,899.100,3.996000
6.0382,243.000,970.906,3.995500
6.0384,230.500,920.732,3.994500
6.0386,224.000,894.992,3.995500
6.0388,214.500,856.820,3.994500
6.0390,224.000,895.216,3.996500
6.0392,225.000,899.100,3.996000
6.0394,226.500,905.207,3.996500
6.0396,226.000,902.983,3.995500
6.0398,230.500,921.078,3.996000
6.0400,228.000,911.202,3.996500
6.0402,209.500,837.267,3.996500
6.0404,223.500,892.771,3.994500
6.0406,238.000,950.691,3.994500
6.0408,238.000,950.572,3.994000
6.0410,227.000,906.638,3.994000
6.0412,255.500,1020.978,3.996000
6.0414,252.500,1008.990,3.996000
6.0416,237.000,947.052,3.996000
6.0418,214.000,853.967,3.990500
6.0420,212.000,847.364,3.997000
6.0422,253.000,1010.988,3.996000
6.0424,293.000,1170.828,3.996000
6.0426,291.000,1162.836,3.996000
6.0428,290.500,1160.402,3.994500
6.0430,295.000,1178.083,3.993500
6.0432,295.500,1180.818,3.996000
6.0434,294.000,1174.824,3.996000
6.0436,291.500,1164.688,3.995500
6.0438,283.000,1131.010,3.996500
6.0440,283.500,1133.008,3.996500
6.0442,283.000,1131.010,3.996500
6.0444,281.500,1125.015,3.996500
6.0446,279.500,1116.742,3.995500
6.0448,280.000,1118.460,3.994500
6.0450,279.500,1116.463,3.994500
6.0452,280.500,1120.457,3.994500
6.0454,280.500,1120.738,3.995500
6.0456,280.500,1120.738,3.995500
6.0458,280.500,1120.878,3.996000
6.0460,281.000,1123.016,3.996500
6.0462,281.500,1124.874,3.996000
6.0464,284.500,1137.004,3.996500
6.0466,281.500,1125.015,3.996500
6.0468,282.000,1126.872,3.996000
6.0470,282.500,1128.729,3.995500
6.0472,282.500,1128.305,3.994000
6.0474,282.000,1126.449,3.994500
6.0476,282.000,1126.449,3.994500
6.0478,282.000,1126.731,3.995500
6.0480,282.000,1126.872,3.996000
6.0482,281.500,1125.015,3.996500
6.0484,282.000,1127.013,3.996500
6.0486,253.000,1011.114,3.996500
6.0488,225.500,901.323,3.997000
6.0490,215.000,859.033,3.995500
6.0492,213.000,851.042,3.995500
6.0494,213.000,851.255,3.996500
6.0496,216.500,864.809,3.994500
6.0498,222.500,888.999,3.995500
6.0500,237.500,949.169,3.996500
6.0502,217.500,869.239,3.996500
6.0504,221.000,883.227,3.996500
6.0506,226.000,903.209,3.996500
6.0508,221.500,885.114,3.996000
6.0510,216.000,863.136,3.996000
6.0512,214.500,856.499,3.993000
6.0514,217.500,868.804,3.994500
6.0516,224.000,895.216,3.996500
6.0518,215.500,860.599,3.993500
6.0520,218.500,873.126,3.996000
6.0522,215.000,859.355,3.997000
6.0524,215.000,859.247,3.996500
6.0526,213.000,851.361,3.997000
6.0528,208.500,832.853,3.994500
6.0530,268.500,1073.866,3.999500
6.0532,226.500,905.320,3.997000
6.0534,216.500,864.809,3.994500
6.0536,223.000,890.550,3.993500
6.0538,212.000,846.728,3.994000
6.0540,226.500,905.094,3.996000
6.0542,230.000,918.965,3.995500
6.0544,238.000,951.167,3.996500
6.0546,228.500,912.743,3.994500
6.0548,232.000,927.304,3.997000
6.0550,233.000,931.068,3.996000
6.0552,224.500,897.214,3.996500
6.0554,222.500,889.444,3.997500
6.0556,232.000,926.956,3.995500
6.0558,233.500,932.599,3.994000
6.0560,238.500,953.046,3.996000
6.0562,238.000,950.572,3.994000
6.0564,244.500,977.144,3.996500
6.0566,227.500,909.204,3.996500
6.0568,224.000,895.216,3.996500
6.0570,236.000,943.056,3.996000
