Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V)
4.6106,189.000,755.339,3.996500
4.6108,194.000,775.321,3.996500
4.6110,194.000,774.933,3.994500
4.6112,192.500,769.134,3.995500
4.6114,236.000,943.056,3.996000
4.6116,204.000,815.286,3.996500
4.6118,258.500,1033.095,3.996500
4.6120,313.000,1250.592,3.995500
4.6122,344.000,1374.968,3.997000
4.6124,334.000,1334.664,3.996000
4.6126,301.500,1204.794,3.996000
4.6128,362.500,1448.550,3.996000
4.6130,362.000,1446.371,3.995500
4.6132,241.000,962.916,3.995500
4.6134,190.500,761.143,3.995500
4.6136,174.500,697.215,3.995500
4.6138,174.000,695.391,3.996500
4.6140,174.000,695.391,3.996500
4.6142,174.500,697.389,3.996500
4.6144,174.000,695.478,3.997000
4.6146,174.000,695.391,3.996500
4.6148,174.000,695.391,3.996500
4.6150,174.500,697.302,3.996000
4.6152,174.000,695.391,3.996500
4.6154,174.000,695.043,3.994500
4.6156,174.500,697.302,3.996000
4.6158,174.000,695.391,3.996500
4.6160,174.000,695.391,3.996500
4.6162,174.000,695.391,3.996500
4.6164,174.500,697.477,3.997000
4.6166,174.000,695.565,3.997500
4.6168,173.500,693.479,3.997000
4.6170,174.000,695.391,3.996500
4.6172,174.000,695.391,3.996500
4.6174,177.500,709.379,3.996500
4.6176,170.500,681.403,3.996500
4.6178,174.000,695.304,3.996000
4.6180,174.000,695.391,3.996500
4.6182,174.000,695.391,3.996500
4.6184,177.500,709.467,3.997000
4.6186,174.500,697.564,3.997500
4.6188,174.000,695.478,3.997000
4.6190,174.000,695.391,3.996500
4.6192,174.500,697.389,3.996500
4.6194,175.000,699.388,3.996500
4.6196,175.000,699.300,3.996000
4.6198,175.500,701.210,3.995500
4.6200,176.000,703.296,3.996000
4.6202,175.500,701.298,3.996000
4.6204,177.000,707.380,3.996500
4.6206,176.000,703.472,3.997000
4.6208,176.500,705.382,3.996500
4.6210,176.000,703.384,3.996500
4.6212,176.000,703.384,3.996500
4.6214,179.500,717.372,3.996500
4.6216,178.500,713.286,3.996000
4.6218,185.500,741.258,3.996000
4.6220,186.000,743.256,3.996000
4.6222,186.500,745.347,3.996500
4.6224,186.500,745.161,3.995500
4.6226,192.500,769.230,3.996000
4.6228,191.000,763.331,3.996500
4.6230,177.500,709.379,3.996500
4.6232,183.000,731.359,3.996500
4.6234,189.000,755.339,3.996500
4.6236,187.000,746.878,3.994000
4.6238,203.000,811.188,3.996000
4.6240,191.500,765.138,3.995500
4.6242,191.500,765.234,3.996000
4.6244,181.000,723.185,3.995500
4.6246,179.000,715.284,3.996000
4.6248,186.000,743.349,3.996500
4.6250,188.500,753.435,3.997000
4.6252,186.500,745.347,3.996500
4.6254,190.500,761.428,3.997000
4.6256,192.000,767.328,3.996500
4.6258,185.000,739.352,3.996500
4.6260,167.000,667.416,3.996500
4.6262,165.500,661.338,3.996000
4.6264,173.500,693.219,3.995500
4.6266,185.500,741.258,3.996000
4.6268,184.500,737.262,3.996000
4.6270,183.000,731.268,3.996000
4.6272,188.000,751.436,3.997000
4.6274,188.500,753.529,3.997500
4.6276,188.000,751.342,3.996500
4.6278,187.500,749.438,3.997000
4.6280,175.000,699.300,3.996000
4.6282,176.000,703.208,3.995500
4.6284,179.000,715.284,3.996000
4.6286,174.500,697.215,3.995500
4.6288,178.500,713.197,3.995500
4.6290,178.000,711.377,3.996500
4.6292,174.500,697.302,3.996000
4.6294,175.000,699.388,3.996500
4.6296,174.000,695.391,3.996500
4.6298,174.000,695.391,3.996500
4.6300,174.500,697.389,3.996500
4.6302,174.500,697.389,3.996500
4.6304,174.000,695.304,3.996000
4.6306,173.500,693.306,3.996000
4.6308,174.500,697.215,3.995500
4.6310,174.500,697.302,3.996000
4.6312,174.000,695.391,3.996500
4.6314,174.500,697.389,3.996500
4.6316,174.500,697.389,3.996500
4.6318,174.000,695.391,3.996500
4.6320,174.000,695.391,3.996500
4.6322,186.500,745.907,3.999500
4.6324,176.000,703.384,3.996500
4.6326,193.000,771.325,3.996500
4.6328,174.000,695.217,3.995500
4.6330,174.500,697.215,3.995500
4.6332,174.000,695.304,3.996000
4.6334,177.500,709.379,3.996500
4.6336,174.500,697.389,3.996500
4.6338,174.500,697.564,3.997500
4.6340,174.000,695.391,3.996500
4.6342,174.000,695.391,3.996500
4.6344,174.000,695.391,3.996500
4.6346,174.000,695.304,3.996000
4.6348,174.000,695.304,3.996000
4.6350,174.000,695.304,3.996000
4.6352,174.000,695.391,3.996500
4.6354,177.500,709.201,3.995500
4.6356,186.000,743.535,3.997500
4.6358,176.500,705.382,3.996500
4.6360,174.000,695.478,3.997000
4.6362,174.500,697.564,3.997500
4.6364,174.000,695.391,3.996500
4.6366,173.500,693.393,3.996500
4.6368,173.500,693.306,3.996000
4.6370,174.000,695.304,3.996000
4.6372,174.000,695.217,3.995500
4.6374,174.500,697.302,3.996000
4.6376,174.000,695.304,3.996000
4.6378,174.000,695.391,3.996500
4.6380,174.000,695.391,3.996500
4.6382,182.000,727.363,3.996500
4.6384,188.500,753.529,3.997500
4.6386,187.500,749.344,3.996500
4.6388,186.500,745.440,3.997000
4.6390,191.000,763.331,3.996500
4.6392,191.500,765.234,3.996000
4.6394,182.000,727.272,3.996000
4.6396,178.500,713.286,3.996000
4.6398,185.500,741.351,3.996500
4.6400,188.000,751.342,3.996500
4.6402,186.500,745.254,3.996000
4.6404,190.500,761.333,3.996500
4.6406,192.000,767.424,3.997000
4.6408,186.000,743.442,3.997000
4.6410,175.500,701.474,3.997000
4.6412,185.500,741.258,3.996000
4.6414,187.000,747.346,3.996500
4.6416,186.500,745.161,3.995500
4.6418,187.500,749.156,3.995500
4.6420,192.000,767.136,3.995500
4.6422,190.000,759.335,3.996500
4.6424,173.000,691.395,3.996500
4.6426,165.000,659.505,3.997000
4.6428,167.500,669.414,3.996500
4.6430,182.500,729.361,3.996500
4.6432,186.500,745.347,3.996500
4.6434,186.000,743.349,3.996500
4.6436,185.000,739.260,3.996000
4.6438,199.500,797.202,3.996000
4.6440,188.000,751.154,3.995500
4.6442,187.500,749.156,3.995500
4.6444,179.500,717.282,3.996000
4.6446,175.500,701.386,3.996500
4.6448,176.000,703.384,3.996500
4.6450,175.000,699.475,3.997000
4.6452,177.500,709.467,3.997000
4.6454,178.000,711.288,3.996000
4.6456,175.500,701.298,3.996000
4.6458,174.500,697.215,3.995500
4.6460,174.000,695.217,3.995500
4.6462,174.500,697.215,3.995500
4.6464,174.500,697.302,3.996000
4.6466,174.500,697.389,3.996500
4.6468,174.500,697.564,3.997500
4.6470,174.000,695.391,3.996500
4.6472,174.500,697.389,3.996500
4.6474,174.500,697.389,3.996500
4.6476,174.000,695.391,3.996500
4.6478,174.000,695.391,3.996500
4.6480,174.500,697.302,3.996000
4.6482,174.000,695.391,3.996500
4.6484,176.500,705.382,3.996500
4.6486,175.000,699.300,3.996000
4.6488,174.500,697.389,3.996500
4.6490,174.000,695.391,3.996500
4.6492,174.500,697.389,3.996500
4.6494,174.500,697.389,3.996500
4.6496,174.000,695.391,3.996500
4.6498,174.500,697.389,3.996500
4.6500,174.500,697.389,3.996500
4.6502,174.500,697.215,3.995500
4.6504,174.500,697.215,3.995500
4.6506,174.500,697.302,3.996000
4.6508,174.500,697.302,3.996000
4.6510,174.000,695.391,3.996500
4.6512,174.500,697.389,3.996500
4.6514,174.500,697.477,3.997000
4.6516,174.000,695.304,3.996000
4.6518,174.000,695.391,3.996500
4.6520,174.000,695.478,3.997000
4.6522,174.000,695.391,3.996500
4.6524,174.000,695.304,3.996000
4.6526,174.000,695.304,3.996000
4.6528,174.000,695.217,3.995500
4.6530,174.000,695.391,3.996500
4.6532,174.500,697.477,3.997000
4.6534,179.500,717.372,3.996500
4.6536,171.000,683.487,3.997000
4.6538,174.500,697.389,3.996500
4.6540,174.000,695.391,3.996500
4.6542,174.000,695.391,3.996500
4.6544,173.500,693.393,3.996500
4.6546,176.500,705.206,3.995500
4.6548,186.000,743.163,3.995500
4.6550,187.500,749.156,3.995500
4.6552,186.500,745.347,3.996500
4.6554,190.000,759.335,3.996500
4.6556,191.500,765.521,3.997500
4.6558,188.000,751.530,3.997500
4.6560,175.000,699.388,3.996500
4.6562,186.500,745.347,3.996500
4.6564,186.500,745.347,3.996500
4.6566,186.500,745.254,3.996000
4.6568,186.500,745.161,3.995500
4.6570,192.500,769.230,3.996000
4.6572,192.000,767.232,3.996000
4.6574,179.000,715.373,3.996500
4.6576,185.000,739.352,3.996500
4.6578,187.500,749.438,3.997000
4.6580,189.000,755.339,3.996500
4.6582,190.000,759.335,3.996500
4.6584,195.500,781.511,3.997500
4.6586,194.500,777.319,3.996500
4.6588,182.000,727.363,3.996500
4.6590,166.000,662.921,3.993500
4.6592,171.500,685.057,3.994500
4.6594,183.000,731.268,3.996000
4.6596,186.500,745.347,3.996500
4.6598,184.000,735.448,3.997000
4.6600,184.000,735.356,3.996500
4.6602,188.000,751.530,3.997500
4.6604,188.500,753.340,3.996500
4.6606,187.000,747.439,3.997000
4.6608,185.000,739.352,3.996500
4.6610,175.000,699.388,3.996500
4.6612,176.000,703.296,3.996000
4.6614,175.500,701.210,3.995500
4.6616,176.000,703.296,3.996000
4.6618,178.000,711.021,3.994500
4.6620,204.000,815.286,3.996500
4.6622,199.500,797.202,3.996000
4.6624,198.500,793.305,3.996500
4.6626,198.500,793.305,3.996500
4.6628,208.500,833.270,3.996500
4.6630,238.500,952.688,3.994500
4.6632,311.000,1242.289,3.994500
4.6634,345.000,1378.620,3.996000
4.6636,328.000,1310.196,3.994500
4.6638,332.500,1328.171,3.994500
4.6640,301.500,1206.151,4.000500
4.6642,194.000,775.418,3.997000
4.6644,180.000,719.550,3.997500
4.6646,179.500,717.372,3.996500
4.6648,179.500,717.372,3.996500
4.6650,180.000,719.370,3.996500
4.6652,180.000,719.370,3.996500
4.6654,179.500,717.282,3.996000
4.6656,179.500,716.923,3.994000
4.6658,180.000,719.010,3.994500
4.6660,179.500,717.282,3.996000
4.6662,179.500,717.282,3.996000
4.6664,180.000,719.550,3.997500
4.6666,180.000,719.460,3.997000
4.6668,179.500,717.461,3.997000
4.6670,179.500,717.372,3.996500
4.6672,180.000,719.280,3.996000
4.6674,179.500,717.372,3.996500
4.6676,179.000,715.373,3.996500
4.6678,179.500,717.282,3.996000
4.6680,179.500,717.282,3.996000
4.6682,179.500,717.372,3.996500
4.6684,180.000,719.370,3.996500
4.6686,183.000,731.359,3.996500
4.6688,179.500,717.282,3.996000
4.6690,179.500,717.372,3.996500
4.6692,179.500,717.372,3.996500
4.6694,179.000,715.463,3.997000
4.6696,179.000,715.373,3.996500
4.6698,179.000,715.284,3.996000
4.6700,180.000,719.370,3.996500
4.6702,180.000,719.280,3.996000
4.6704,179.500,717.192,3.995500
4.6706,180.000,719.280,3.996000
4.6708,179.500,717.372,3.996500
4.6710,179.500,717.372,3.996500
4.6712,190.500,761.524,3.997500
4.6714,196.000,783.314,3.996500
4.6716,259.500,1038.130,4.000500
4.6718,194.500,777.222,3.996000
4.6720,259.500,1036.832,3.995500
4.6722,298.500,1192.657,3.995500
4.6724,183.000,730.993,3.994500
4.6726,187.500,749.156,3.995500
4.6728,191.500,765.330,3.996500
4.6730,194.000,775.321,3.996500
4.6732,192.500,769.326,3.996500
4.6734,197.500,789.309,3.996500
4.6736,200.500,801.398,3.997000
4.6738,187.000,747.346,3.996500
4.6740,184.000,735.172,3.995500
4.6742,191.500,765.234,3.996000
4.6744,194.000,775.321,3.996500
4.6746,191.500,765.138,3.995500
4.6748,196.000,783.216,3.996000
4.6750,198.000,791.307,3.996500
4.6752,192.000,767.424,3.997000
4.6754,173.500,693.393,3.996500
4.6756,170.500,681.403,3.996500
4.6758,178.500,713.375,3.996500
4.6760,190.500,761.333,3.996500
4.6762,191.000,763.331,3.996500
4.6764,188.000,750.872,3.994000
4.6766,193.000,771.132,3.995500
4.6768,194.000,775.321,3.996500
4.6770,193.500,773.323,3.996500
4.6772,194.000,775.321,3.996500
4.6774,182.000,727.363,3.996500
4.6776,181.000,723.457,3.997000
4.6778,181.500,725.456,3.997000
4.6780,180.000,719.370,3.996500
4.6782,184.000,735.356,3.996500
4.6784,183.500,733.174,3.995500
4.6786,183.000,731.359,3.996500
4.6788,180.500,721.368,3.996500
4.6790,179.500,717.192,3.995500
4.6792,179.500,717.282,3.996000
4.6794,179.500,717.372,3.996500
4.6796,180.500,721.549,3.997500
4.6798,179.500,717.461,3.997000
4.6800,180.000,719.370,3.996500
4.6802,180.000,719.370,3.996500
4.6804,180.000,719.370,3.996500
4.6806,179.000,715.373,3.996500
4.6808,179.500,717.192,3.995500
4.6810,180.000,718.920,3.994000
4.6812,179.500,717.282,3.996000
4.6814,180.000,719.370,3.996500
4.6816,180.000,719.370,3.996500
4.6818,180.000,719.370,3.996500
4.6820,179.500,717.372,3.996500
4.6822,179.500,717.372,3.996500
4.6824,180.000,719.370,3.996500
4.6826,179.000,715.373,3.996500
4.6828,179.000,715.195,3.995500
4.6830,179.500,717.192,3.995500
4.6832,179.500,717.282,3.996000
4.6834,179.500,716.833,3.993500
4.6836,182.500,729.361,3.996500
4.6838,180.000,719.190,3.995500
4.6840,193.500,773.516,3.997500
4.6842,179.500,717.551,3.997500
4.6844,179.500,717.551,3.997500
4.6846,179.500,717.282,3.996000
4.6848,179.000,715.373,3.996500
4.6850,180.000,719.370,3.996500
4.6852,179.500,717.282,3.996000
4.6854,179.500,717.282,3.996000
4.6856,179.500,717.192,3.995500
4.6858,179.500,717.282,3.996000
4.6860,179.500,717.461,3.997000
4.6862,179.500,717.461,3.997000
4.6864,180.000,719.550,3.997500
4.6866,179.000,715.373,3.996500
4.6868,179.500,717.372,3.996500
4.6870,179.500,717.372,3.996500
4.6872,179.000,715.373,3.996500
4.6874,179.500,717.282,3.996000
4.6876,186.500,745.161,3.995500
4.6878,191.500,764.851,3.994000
4.6880,193.500,773.323,3.996500
4.6882,192.500,769.519,3.997500
4.6884,197.000,787.212,3.996000
4.6886,200.500,801.298,3.996500
4.6888,189.000,755.339,3.996500
4.6890,191.000,763.522,3.997500
4.6892,195.500,781.316,3.996500
4.6894,197.000,787.310,3.996500
4.6896,199.000,795.304,3.996500
4.6898,196.500,785.214,3.996000
4.6900,197.000,787.212,3.996000
4.6902,193.000,771.325,3.996500
4.6904,181.000,723.276,3.996000
4.6906,192.500,769.326,3.996500
4.6908,192.000,767.520,3.997500
4.6910,193.000,771.325,3.996500
4.6912,193.000,771.228,3.996000
4.6914,198.000,791.208,3.996000
4.6916,195.500,781.414,3.997000
4.6918,180.000,719.370,3.996500
4.6920,171.000,683.401,3.996500
4.6922,171.500,685.057,3.994500
4.6924,188.000,751.342,3.996500
4.6926,192.500,769.422,3.997000
4.6928,189.500,757.526,3.997500
4.6930,190.000,759.335,3.996500
4.6932,194.000,775.224,3.996000
4.6934,193.500,773.226,3.996000
4.6936,196.000,783.314,3.996500
4.6938,186.000,743.349,3.996500
4.6940,181.000,723.185,3.995500
4.6942,181.500,725.183,3.995500
4.6944,180.000,719.280,3.996000
4.6946,183.500,733.358,3.996500
4.6948,184.000,735.356,3.996500
4.6950,183.500,733.358,3.996500
4.6952,181.500,725.365,3.996500
4.6954,182.000,727.454,3.997000
4.6956,181.000,723.367,3.996500
4.6958,182.000,727.363,3.996500
4.6960,182.000,727.181,3.995500
4.6962,181.500,725.274,3.996000
4.6964,182.000,727.272,3.996000
4.6966,182.500,729.361,3.996500
4.6968,183.500,733.358,3.996500
4.6970,185.500,741.351,3.996500
4.6972,182.500,729.361,3.996500
4.6974,180.000,719.460,3.997000
4.6976,180.000,719.550,3.997500
4.6978,179.500,717.461,3.997000
4.6980,179.500,717.013,3.994500
4.6982,179.500,717.192,3.995500
4.6984,179.500,717.013,3.994500
4.6986,182.000,727.272,3.996000
4.6988,180.000,719.280,3.996000
4.6990,179.500,717.372,3.996500
4.6992,179.500,717.372,3.996500
4.6994,180.000,719.370,3.996500
4.6996,179.500,717.372,3.996500
4.6998,179.500,717.372,3.996500
4.7000,180.000,719.280,3.996000
4.7002,179.500,717.282,3.996000
4.7004,179.500,717.282,3.996000
4.7006,179.000,715.195,3.995500
4.7008,180.000,719.280,3.996000
4.7010,179.500,717.013,3.994500
4.7012,179.500,717.282,3.996000
4.7014,180.000,719.370,3.996500
4.7016,179.500,717.551,3.997500
4.7018,179.000,715.463,3.997000
4.7020,179.500,717.282,3.996000
4.7022,179.500,717.372,3.996500
4.7024,179.500,717.372,3.996500
4.7026,179.500,717.372,3.996500
4.7028,179.500,717.282,3.996000
4.7030,179.500,717.192,3.995500
4.7032,179.500,717.282,3.996000
4.7034,179.500,717.372,3.996500
4.7036,182.500,729.453,3.997000
4.7038,180.000,719.550,3.997500
4.7040,191.500,765.521,3.997500
4.7042,192.000,767.328,3.996500
4.7044,193.000,771.325,3.996500
4.7046,191.500,765.234,3.996000
4.7048,194.500,777.417,3.997000
4.7050,197.500,789.111,3.995500
4.7052,194.500,777.319,3.996500
4.7054,180.500,721.188,3.995500
4.7056,191.500,765.425,3.997000
4.7058,192.500,769.326,3.996500
4.7060,192.500,769.326,3.996500
4.7062,193.000,771.325,3.996500
4.7064,198.000,791.307,3.996500
4.7066,196.500,785.214,3.996000
4.7068,183.500,733.174,3.995500
4.7070,188.000,751.154,3.995500
4.7072,191.000,763.141,3.995500
4.7074,197.000,787.212,3.996000
4.7076,189.000,755.244,3.996000
4.7078,197.500,789.309,3.996500
4.7080,197.500,789.309,3.996500
4.7082,187.000,747.439,3.997000
4.7084,169.500,677.407,3.996500
4.7086,174.000,695.304,3.996000
4.7088,184.000,735.356,3.996500
4.7090,191.500,765.138,3.995500
4.7092,189.500,757.242,3.996000
4.7094,188.500,753.246,3.996000
4.7096,194.000,775.127,3.995500
4.7098,195.500,780.827,3.994000
4.7100,201.500,805.194,3.996000
4.7102,191.500,765.521,3.997500
4.7104,182.000,727.363,3.996500
4.7106,181.500,725.546,3.997500
4.7108,180.500,721.368,3.996500
4.7110,181.500,725.365,3.996500
4.7112,184.000,735.356,3.996500
4.7114,182.500,729.179,3.995500
4.7116,180.000,719.370,3.996500
4.7118,180.000,719.190,3.995500
4.7120,179.500,717.282,3.996000
4.7122,179.500,717.372,3.996500
4.7124,180.000,719.460,3.997000
4.7126,180.000,719.460,3.997000
4.7128,179.500,717.372,3.996500
4.7130,180.000,719.280,3.996000
4.7132,179.500,717.282,3.996000
4.7134,180.000,719.370,3.996500
4.7136,182.500,729.270,3.996000
4.7138,179.500,717.372,3.996500
4.7140,180.000,719.190,3.995500
4.7142,179.500,717.282,3.996000
4.7144,179.500,717.461,3.997000
4.7146,179.500,717.461,3.997000
4.7148,179.500,717.551,3.997500
4.7150,180.000,719.370,3.996500
4.7152,179.500,717.372,3.996500
4.7154,179.000,715.373,3.996500
4.7156,179.500,717.372,3.996500
4.7158,179.500,717.282,3.996000
4.7160,179.500,717.282,3.996000
4.7162,180.000,718.920,3.994000
4.7164,179.500,717.282,3.996000
4.7166,179.500,717.461,3.997000
4.7168,179.500,717.461,3.997000
4.7170,179.500,717.461,3.997000
4.7172,179.500,717.461,3.997000
4.7174,179.500,717.282,3.996000
4.7176,179.000,715.284,3.996000
4.7178,179.500,717.372,3.996500
4.7180,179.000,715.195,3.995500
4.7182,179.500,717.372,3.996500
4.7184,179.500,717.192,3.995500
4.7186,182.500,729.270,3.996000
4.7188,179.500,717.461,3.997000
4.7190,179.500,717.372,3.996500
4.7192,179.500,717.372,3.996500
4.7194,179.500,717.282,3.996000
4.7196,178.500,713.286,3.996000
4.7198,179.000,715.284,3.996000
4.7200,180.000,719.280,3.996000
4.7202,179.000,715.195,3.995500
4.7204,179.500,717.192,3.995500
4.7206,190.000,759.145,3.995500
4.7208,192.500,769.230,3.996000
4.7210,192.000,767.424,3.997000
4.7212,193.000,771.421,3.997000
4.7214,198.500,792.412,3.992000
4.7216,272.500,1089.046,3.996500
4.7218,184.000,734.620,3.992500
4.7220,294.500,1177.116,3.997000
4.7222,235.000,938.943,3.995500
4.7224,209.000,835.268,3.996500
4.7226,206.000,823.279,3.996500
4.7228,202.000,807.293,3.996500
4.7230,206.500,825.277,3.996500
4.7232,196.000,783.510,3.997500
4.7234,179.000,715.373,3.996500
4.7236,194.000,775.418,3.997000
4.7238,167.000,667.416,3.996500
4.7240,161.500,645.435,3.996500
4.7242,175.000,698.862,3.993500
4.7244,166.000,663.253,3.995500
4.7246,161.000,643.356,3.996000
4.7248,141.500,565.505,3.996500
4.7250,138.000,551.517,3.996500
4.7252,144.000,575.496,3.996500
4.7254,161.500,645.435,3.996500
4.7256,155.500,621.534,3.997000
4.7258,157.000,627.529,3.997000
4.7260,160.000,639.280,3.995500
4.7262,161.500,645.435,3.996500
4.7264,160.500,641.438,3.996500
4.7266,162.000,647.433,3.996500
4.7268,149.500,597.327,3.995500
4.7270,149.500,597.402,3.996000
4.7272,150.000,599.625,3.997500
4.7274,148.000,591.482,3.996500
4.7276,163.000,651.837,3.999000
4.7278,152.500,609.466,3.996500
4.7280,148.500,593.480,3.996500
4.7282,147.500,589.484,3.996500
4.7284,148.000,591.408,3.996000
4.7286,150.000,599.325,3.995500
4.7288,148.500,593.406,3.996000
4.7290,148.000,591.482,3.996500
4.7292,147.500,589.484,3.996500
4.7294,148.000,591.482,3.996500
4.7296,148.000,591.408,3.996000
4.7298,147.500,589.631,3.997500
4.7300,148.000,591.556,3.997000
4.7302,148.000,591.482,3.996500
4.7304,147.000,587.339,3.995500
4.7306,147.000,587.412,3.996000
4.7308,147.000,587.485,3.996500
4.7310,148.000,591.408,3.996000
4.7312,147.500,589.557,3.997000
4.7314,148.000,591.408,3.996000
4.7316,148.000,591.482,3.996500
4.7318,148.000,591.482,3.996500
4.7320,147.500,589.557,3.997000
4.7322,147.000,587.485,3.996500
4.7324,147.500,589.484,3.996500
4.7326,148.000,591.408,3.996000
4.7328,148.500,593.406,3.996000
4.7330,149.000,595.479,3.996500
4.7332,149.000,595.404,3.996000
4.7334,149.000,595.404,3.996000
4.7336,153.500,613.463,3.996500
4.7338,150.000,599.550,3.997000
4.7340,149.500,597.477,3.996500
4.7342,149.500,597.626,3.997500
4.7344,149.500,597.626,3.997500
4.7346,151.500,605.470,3.996500
4.7348,153.000,611.159,3.994500
4.7350,149.500,597.402,3.996000
4.7352,148.000,591.408,3.996000
4.7354,147.500,589.410,3.996000
4.7356,147.500,589.336,3.995500
4.7358,160.500,641.358,3.996000
4.7360,149.500,597.552,3.997000
4.7362,147.500,589.631,3.997500
4.7364,147.500,589.557,3.997000
4.7366,147.000,587.412,3.996000
4.7368,147.000,587.485,3.996500
4.7370,153.000,611.388,3.996000
4.7372,158.500,633.287,3.995500
4.7374,161.500,645.273,3.995500
4.7376,159.500,637.362,3.996000
4.7378,164.000,655.508,3.997000
4.7380,165.500,661.503,3.997000
4.7382,157.500,629.528,3.997000
4.7384,150.500,601.473,3.996500
4.7386,162.000,647.595,3.997500
4.7388,161.000,643.437,3.996500
4.7390,160.000,639.440,3.996500
4.7392,162.000,647.271,3.995500
4.7394,165.000,659.340,3.996000
4.7396,161.500,645.354,3.996000
4.7398,149.000,595.330,3.995500
4.7400,159.000,635.364,3.996000
4.7402,160.000,639.440,3.996500
4.7404,160.500,641.599,3.997500
4.7406,160.000,639.520,3.997000
4.7408,166.000,663.419,3.996500
4.7410,164.000,655.344,3.996000
4.7412,148.500,593.480,3.996500
4.7414,136.000,543.796,3.998500
4.7416,139.000,555.375,3.995500
4.7418,166.500,665.251,3.995500
4.7420,160.000,639.280,3.995500
4.7422,157.000,627.451,3.996500
4.7424,157.500,629.449,3.996500
4.7426,162.000,647.433,3.996500
4.7428,161.500,645.516,3.997000
4.7430,160.000,639.600,3.997500
4.7432,155.500,621.456,3.996500
4.7434,151.500,605.470,3.996500
4.7436,149.000,595.330,3.995500
4.7438,148.000,591.408,3.996000
4.7440,150.000,599.400,3.996000
4.7442,156.000,623.298,3.995500
4.7444,155.000,619.458,3.996500
4.7446,148.000,591.408,3.996000
4.7448,147.500,589.557,3.997000
4.7450,148.000,591.630,3.997500
4.7452,148.000,591.630,3.997500
4.7454,147.000,587.485,3.996500
4.7456,147.500,589.484,3.996500
4.7458,147.000,587.485,3.996500
4.7460,147.000,587.339,3.995500
4.7462,147.500,589.410,3.996000
4.7464,148.000,591.112,3.994000
4.7466,147.000,587.485,3.996500
4.7468,148.000,591.482,3.996500
4.7470,147.000,587.559,3.997000
4.7472,147.500,589.484,3.996500
4.7474,147.000,587.485,3.996500
4.7476,148.500,593.480,3.996500
4.7478,147.000,587.485,3.996500
4.7480,147.000,587.412,3.996000
4.7482,147.000,587.191,3.994500
4.7484,147.000,587.412,3.996000
4.7486,151.000,603.471,3.996500
4.7488,147.500,589.484,3.996500
4.7490,147.500,589.336,3.995500
4.7492,147.000,587.559,3.997000
4.7494,147.500,589.557,3.997000
4.7496,147.000,587.485,3.996500
4.7498,147.000,587.633,3.997500
4.7500,147.000,587.412,3.996000
4.7502,147.000,587.485,3.996500
4.7504,147.500,589.410,3.996000
4.7506,147.000,587.412,3.996000
4.7508,147.500,589.484,3.996500
4.7510,147.500,589.484,3.996500
4.7512,147.500,589.557,3.997000
4.7514,147.500,589.631,3.997500
4.7516,147.000,587.559,3.997000
4.7518,148.000,591.482,3.996500
4.7520,147.000,587.485,3.996500
4.7522,147.000,587.485,3.996500
4.7524,147.000,587.485,3.996500
4.7526,147.000,587.412,3.996000
4.7528,147.000,587.339,3.995500
4.7530,147.500,589.484,3.996500
4.7532,147.500,589.484,3.996500
4.7534,149.500,597.477,3.996500
4.7536,162.000,647.433,3.996500
4.7538,160.500,641.599,3.997500
4.7540,160.000,639.520,3.997000
4.7542,161.000,643.517,3.997000
4.7544,165.000,659.340,3.996000
4.7546,162.500,649.350,3.996000
4.7548,149.000,595.180,3.994500
4.7550,158.000,631.368,3.996000
4.7552,160.000,639.440,3.996500
4.7554,160.000,639.120,3.994500
4.7556,160.000,639.440,3.996500
4.7558,166.000,663.419,3.996500
4.7560,165.000,659.505,3.997000
4.7562,152.000,607.468,3.996500
4.7564,154.500,617.459,3.996500
4.7566,158.500,633.445,3.996500
4.7568,161.000,643.437,3.996500
4.7570,160.000,639.360,3.996000
4.7572,165.000,659.010,3.994000
4.7574,165.000,659.422,3.996500
4.7576,156.000,623.610,3.997500
4.7578,136.500,545.522,3.996500
4.7580,137.000,547.452,3.996000
4.7582,150.000,599.475,3.996500
4.7584,159.500,637.442,3.996500
4.7586,160.000,639.440,3.996500
4.7588,156.000,623.454,3.996500
4.7590,161.500,645.112,3.994500
4.7592,161.500,645.273,3.995500
4.7594,160.500,641.278,3.995500
4.7596,160.000,639.440,3.996500
4.7598,148.500,593.480,3.996500
4.7600,149.500,597.477,3.996500
4.7602,149.000,595.553,3.997000
4.7604,149.000,595.628,3.997500
4.7606,152.000,607.544,3.997000
4.7608,150.500,601.398,3.996000
4.7610,148.000,591.482,3.996500
4.7612,147.000,587.412,3.996000
4.7614,151.000,603.471,3.996500
4.7616,144.500,577.422,3.996000
4.7618,147.500,589.336,3.995500
4.7620,148.500,593.480,3.996500
4.7622,148.000,591.482,3.996500
4.7624,148.000,591.630,3.997500
4.7626,148.000,591.556,3.997000
4.7628,147.500,589.484,3.996500
4.7630,147.000,587.485,3.996500
4.7632,147.500,589.484,3.996500
4.7634,147.500,589.410,3.996000
4.7636,150.000,599.400,3.996000
4.7638,147.500,589.189,3.994500
4.7640,148.000,591.482,3.996500
4.7642,148.000,591.482,3.996500
4.7644,158.500,633.524,3.997000
4.7646,147.000,587.412,3.996000
4.7648,147.500,589.557,3.997000
4.7650,147.500,589.484,3.996500
4.7652,147.500,589.484,3.996500
