Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V)
1.0382,139.000,555.375,3.995500
1.0384,142.000,567.432,3.996000
1.0386,148.500,593.629,3.997500
1.0388,145.500,581.491,3.996500
1.0390,137.500,549.656,3.997500
1.0392,145.500,581.636,3.997500
1.0394,151.000,602.565,3.990500
1.0396,230.500,921.193,3.996500
1.0398,212.000,847.258,3.996500
1.0400,197.500,789.309,3.996500
1.0402,189.500,756.863,3.994000
1.0404,217.500,868.695,3.994000
1.0406,214.000,855.037,3.995500
1.0408,197.500,789.111,3.995500
1.0410,206.000,823.176,3.996000
1.0412,214.500,857.357,3.997000
1.0414,205.000,819.283,3.996500
1.0416,192.000,768.000,4.000000
1.0418,210.000,839.265,3.996500
1.0420,217.500,870.109,4.000500
1.0422,196.500,785.411,3.997000
1.0424,202.500,808.684,3.993500
1.0426,215.000,859.033,3.995500
1.0428,207.000,827.172,3.996000
1.0430,191.500,765.330,3.996500
1.0432,210.000,839.475,3.997500
1.0434,218.000,871.346,3.997000
1.0436,199.000,795.104,3.995500
1.0438,198.000,791.307,3.996500
1.0440,215.000,859.247,3.996500
1.0442,200.500,801.298,3.996500
1.0444,199.500,797.202,3.996000
1.0446,216.000,864.108,4.000500
1.0448,196.000,783.412,3.997000
1.0450,159.000,635.443,3.996500
1.0452,153.000,611.464,3.996500
1.0454,160.500,641.358,3.996000
1.0456,146.500,585.487,3.996500
1.0458,149.000,595.553,3.997000
1.0460,144.500,577.494,3.996500
1.0462,148.000,591.630,3.997500
1.0464,147.000,587.485,3.996500
1.0466,131.000,523.214,3.994000
1.0468,138.500,553.446,3.996000
1.0470,125.000,499.438,3.995500
1.0472,117.500,469.471,3.995500
1.0474,118.000,471.587,3.996500
1.0476,118.000,471.882,3.999000
1.0478,117.500,469.824,3.998500
1.0480,118.000,471.823,3.998500
1.0482,117.500,469.589,3.996500
1.0484,117.000,467.532,3.996000
1.0486,117.000,467.591,3.996500
1.0488,117.000,467.474,3.995500
1.0490,117.000,467.298,3.994000
1.0492,117.500,469.471,3.995500
1.0494,121.000,483.577,3.996500
1.0496,117.000,467.707,3.997500
1.0498,115.500,461.827,3.998500
1.0500,118.000,471.823,3.998500
1.0502,116.000,463.652,3.997000
1.0504,117.000,467.591,3.996500
1.0506,123.000,491.508,3.996000
1.0508,122.500,489.510,3.996000
1.0510,127.500,509.171,3.993500
1.0512,117.000,467.298,3.994000
1.0514,117.500,469.471,3.995500
1.0516,116.500,465.592,3.996500
1.0518,116.000,463.710,3.997500
1.0520,116.000,463.710,3.997500
1.0522,115.500,461.596,3.996500
1.0524,109.500,437.891,3.999000
1.0526,120.000,479.640,3.997000
1.0528,132.500,529.404,3.995500
1.0530,119.500,477.522,3.996000
1.0532,108.000,431.568,3.996000
1.0534,108.000,431.406,3.994500
1.0536,114.500,457.542,3.996000
1.0538,113.500,453.546,3.996000
1.0540,115.000,459.540,3.996000
1.0542,114.000,455.715,3.997500
1.0544,115.500,461.654,3.997000
1.0546,112.000,447.664,3.997000
1.0548,113.500,453.603,3.996500
1.0550,118.000,471.587,3.996500
1.0552,115.500,461.480,3.995500
1.0554,111.000,443.556,3.996000
1.0556,110.500,441.337,3.994000
1.0558,109.500,437.507,3.995500
1.0560,109.500,437.617,3.996500
1.0562,111.500,445.610,3.996500
1.0564,107.500,429.677,3.997000
1.0566,113.000,451.661,3.997000
1.0568,131.500,525.540,3.996500
1.0570,146.500,585.560,3.997000
1.0572,131.000,523.476,3.996000
1.0574,111.500,445.220,3.993000
1.0576,112.500,449.325,3.994000
1.0578,112.000,447.552,3.996000
1.0580,112.500,449.606,3.996500
1.0582,113.500,453.716,3.997500
1.0584,114.000,455.715,3.997500
1.0586,113.500,453.716,3.997500
1.0588,112.500,449.719,3.997500
1.0590,113.000,451.604,3.996500
1.0592,112.000,447.552,3.996000
1.0594,113.000,451.266,3.993500
1.0596,114.000,455.487,3.995500
1.0598,112.000,447.552,3.996000
1.0600,112.500,449.550,3.996000
1.0602,113.000,451.604,3.996500
1.0604,113.500,453.716,3.997500
1.0606,113.500,453.716,3.997500
1.0608,112.500,449.831,3.998500
1.0610,112.000,447.608,3.996500
1.0612,111.500,445.610,3.996500
1.0614,112.500,449.381,3.994500
1.0616,113.000,451.492,3.995500
1.0618,113.500,453.546,3.996000
1.0620,114.000,455.544,3.996000
1.0622,114.500,457.485,3.995500
1.0624,114.500,457.656,3.997000
1.0626,114.000,455.658,3.997000
1.0628,113.000,451.831,3.998500
1.0630,115.500,461.827,3.998500
1.0632,114.000,455.601,3.996500
1.0634,114.500,457.370,3.994500
1.0636,115.500,461.596,3.996500
1.0638,116.000,463.536,3.996000
1.0640,115.500,461.480,3.995500
1.0642,115.500,461.538,3.996000
1.0644,119.000,475.524,3.996000
1.0646,116.000,463.594,3.996500
1.0648,115.500,461.654,3.997000
1.0650,115.000,459.598,3.996500
1.0652,116.500,465.709,3.997500
1.0654,115.500,461.538,3.996000
1.0656,115.000,459.598,3.996500
1.0658,115.500,461.596,3.996500
1.0660,115.500,461.538,3.996000
1.0662,114.000,455.487,3.995500
1.0664,114.500,457.485,3.995500
1.0666,116.000,463.536,3.996000
1.0668,129.000,515.484,3.996000
1.0670,122.000,487.695,3.997500
1.0672,117.000,467.707,3.997500
1.0674,116.500,465.709,3.997500
1.0676,115.000,459.655,3.997000
1.0678,115.000,459.655,3.997000
1.0680,115.000,459.540,3.996000
1.0682,113.500,453.376,3.994500
1.0684,113.500,453.319,3.994000
1.0686,114.000,455.487,3.995500
1.0688,99.500,397.652,3.996500
1.0690,90.000,359.730,3.997000
1.0692,98.500,393.754,3.997500
1.0694,111.500,445.721,3.997500
1.0696,106.000,423.735,3.997500
1.0698,104.500,417.634,3.996500
1.0700,109.500,437.617,3.996500
1.0702,109.500,437.617,3.996500
1.0704,110.500,441.503,3.995500
1.0706,110.000,439.395,3.994500
1.0708,108.500,433.620,3.996500
1.0710,115.000,459.655,3.997000
1.0712,112.000,447.720,3.997500
1.0714,110.000,439.725,3.997500
1.0716,111.000,443.723,3.997500
1.0718,111.000,443.723,3.997500
1.0720,108.500,433.674,3.997000
1.0722,107.000,427.625,3.996500
1.0724,108.000,431.622,3.996500
1.0726,107.000,427.411,3.994500
1.0728,107.000,427.358,3.994000
1.0730,110.000,439.505,3.995500
1.0732,111.500,445.610,3.996500
1.0734,123.000,491.693,3.997500
1.0736,112.000,447.664,3.997000
1.0738,112.000,447.664,3.997000
1.0740,113.000,451.604,3.996500
1.0742,114.500,457.599,3.996500
1.0744,112.500,449.719,3.997500
1.0746,112.500,449.494,3.995500
1.0748,113.000,451.378,3.994500
1.0750,113.000,451.492,3.995500
1.0752,113.000,451.492,3.995500
1.0754,113.500,453.546,3.996000
1.0756,113.000,451.604,3.996500
1.0758,110.500,441.724,3.997500
1.0760,113.500,453.716,3.997500
1.0762,114.000,455.715,3.997500
1.0764,112.000,447.608,3.996500
1.0766,113.000,451.604,3.996500
1.0768,122.500,489.571,3.996500
1.0770,132.000,527.406,3.995500
1.0772,112.500,449.494,3.995500
1.0774,111.500,445.498,3.995500
1.0776,112.000,447.552,3.996000
1.0778,112.500,449.606,3.996500
1.0780,113.500,453.546,3.996000
1.0782,113.500,453.659,3.997000
1.0784,113.500,453.716,3.997500
1.0786,114.500,457.656,3.997000
1.0788,114.500,457.656,3.997000
1.0790,113.500,453.603,3.996500
1.0792,113.500,453.603,3.996500
1.0794,116.500,465.592,3.996500
1.0796,114.500,457.542,3.996000
1.0798,114.000,455.544,3.996000
1.0800,115.500,461.596,3.996500
1.0802,116.000,463.594,3.996500
1.0804,116.000,463.594,3.996500
1.0806,116.000,463.652,3.997000
1.0808,115.500,461.654,3.997000
1.0810,115.500,461.596,3.996500
1.0812,115.500,461.596,3.996500
1.0814,115.000,459.540,3.996000
1.0816,115.500,461.538,3.996000
1.0818,115.500,461.538,3.996000
1.0820,116.000,463.594,3.996500
1.0822,116.000,463.652,3.997000
1.0824,115.500,461.711,3.997500
1.0826,115.000,459.598,3.996500
1.0828,113.500,453.546,3.996000
1.0830,116.500,465.592,3.996500
1.0832,113.500,453.603,3.996500
1.0834,115.500,461.596,3.996500
1.0836,116.000,463.594,3.996500
1.0838,116.500,465.476,3.995500
1.0840,115.500,461.538,3.996000
1.0842,115.500,461.596,3.996500
1.0844,118.000,471.823,3.998500
1.0846,114.500,457.656,3.997000
1.0848,114.500,457.656,3.997000
1.0850,114.000,455.544,3.996000
1.0852,109.500,437.617,3.996500
1.0854,90.000,359.685,3.996500
1.0856,92.500,369.630,3.996000
1.0858,105.500,421.525,3.995500
1.0860,108.000,431.568,3.996000
1.0862,104.500,417.634,3.996500
1.0864,106.500,425.255,3.993000
1.0866,143.000,571.500,3.996500
1.0868,148.000,591.926,3.999500
1.0870,143.500,573.785,3.998500
1.0872,139.000,555.652,3.997500
1.0874,135.500,541.526,3.996500
1.0876,132.500,529.470,3.996000
1.0878,133.500,533.533,3.996500
1.0880,135.500,541.458,3.996000
1.0882,134.500,537.395,3.995500
1.0884,133.000,531.468,3.996000
1.0886,131.500,525.474,3.996000
1.0888,131.500,525.540,3.996500
1.0890,131.500,525.671,3.997500
1.0892,131.500,525.803,3.998500
1.0894,136.000,543.864,3.999000
1.0896,134.500,537.664,3.997500
1.0898,137.000,547.521,3.996500
1.0900,137.500,549.450,3.996000
1.0902,133.500,533.399,3.995500
1.0904,133.500,533.533,3.996500
1.0906,145.500,581.418,3.996000
1.0908,143.500,573.498,3.996500
1.0910,149.500,597.327,3.995500
1.0912,160.500,641.518,3.997000
1.0914,145.500,581.636,3.997500
1.0916,154.500,617.459,3.996500
1.0918,158.500,633.445,3.996500
1.0920,146.500,585.487,3.996500
1.0922,143.000,571.500,3.996500
1.0924,141.500,565.363,3.995500
1.0926,152.000,607.316,3.995500
1.0928,145.500,581.345,3.995500
1.0930,146.000,583.416,3.996000
1.0932,148.000,591.556,3.997000
1.0934,149.000,595.479,3.996500
1.0936,149.000,595.553,3.997000
1.0938,146.500,585.560,3.997000
1.0940,152.000,607.468,3.996500
1.0942,145.000,579.492,3.996500
1.0944,146.500,585.634,3.997500
1.0946,148.500,593.406,3.996000
1.0948,150.500,601.172,3.994500
1.0950,147.500,589.189,3.994500
1.0952,141.500,565.363,3.995500
1.0954,140.500,561.578,3.997000
1.0956,148.500,593.555,3.997000
1.0958,150.500,601.624,3.997500
1.0960,145.500,581.636,3.997500
1.0962,141.500,565.505,3.996500
1.0964,142.000,567.503,3.996500
1.0966,143.500,573.354,3.995500
1.0968,149.000,595.330,3.995500
1.0970,151.500,605.318,3.995500
1.0972,150.500,601.097,3.994000
1.0974,149.000,595.479,3.996500
1.0976,144.000,575.568,3.997000
1.0978,136.000,543.524,3.996500
1.0980,136.000,543.592,3.997000
1.0982,136.000,543.592,3.997000
1.0984,136.000,543.524,3.996500
1.0986,135.500,541.458,3.996000
1.0988,136.000,543.388,3.995500
1.0990,136.000,543.388,3.995500
1.0992,134.000,535.397,3.995500
1.0994,137.000,547.521,3.996500
1.0996,136.500,545.522,3.996500
1.0998,136.000,543.796,3.998500
1.1000,137.000,547.589,3.997000
1.1002,137.500,549.656,3.997500
1.1004,136.500,545.522,3.996500
1.1006,139.000,555.513,3.996500
1.1008,157.000,627.529,3.997000
1.1010,150.500,601.323,3.995500
1.1012,152.500,609.314,3.995500
1.1014,139.000,555.375,3.995500
1.1016,141.000,563.507,3.996500
1.1018,120.500,481.217,3.993500
1.1020,121.000,483.637,3.997000
1.1022,134.000,535.665,3.997500
1.1024,139.500,557.512,3.996500
1.1026,132.500,529.536,3.996500
1.1028,133.500,533.533,3.996500
1.1030,137.500,549.450,3.996000
1.1032,137.000,547.521,3.996500
1.1034,138.000,551.379,3.995500
1.1036,137.500,549.244,3.994500
1.1038,136.000,543.524,3.996500
1.1040,136.000,543.524,3.996500
1.1042,137.000,547.521,3.996500
1.1044,138.000,551.931,3.999500
1.1046,140.500,561.649,3.997500
1.1048,138.000,551.517,3.996500
1.1050,135.500,541.458,3.996000
1.1052,135.000,539.460,3.996000
1.1054,135.000,539.393,3.995500
1.1056,135.000,539.393,3.995500
1.1058,135.000,539.460,3.996000
1.1060,138.500,553.515,3.996500
1.1062,139.000,555.513,3.996500
1.1064,140.500,561.649,3.997500
1.1066,139.500,557.581,3.997000
1.1068,145.000,579.492,3.996500
1.1070,156.000,623.766,3.998500
1.1072,152.500,609.466,3.996500
1.1074,147.000,587.339,3.995500
1.1076,151.500,605.318,3.995500
1.1078,148.500,593.332,3.995500
1.1080,148.000,591.334,3.995500
1.1082,148.000,591.408,3.996000
1.1084,147.000,587.633,3.997500
1.1086,147.000,587.485,3.996500
1.1088,143.500,573.570,3.997000
1.1090,151.000,603.622,3.997500
1.1092,145.500,581.563,3.997000
1.1094,143.500,573.570,3.997000
1.1096,145.500,581.418,3.996000
1.1098,154.500,617.459,3.996500
1.1100,158.500,633.049,3.994000
1.1102,153.500,613.309,3.995500
1.1104,143.500,573.211,3.994500
1.1106,148.000,591.112,3.994000
1.1108,158.500,633.604,3.997500
1.1110,148.000,591.482,3.996500
1.1112,157.500,629.528,3.997000
1.1114,149.000,595.553,3.997000
1.1116,153.000,611.464,3.996500
1.1118,154.500,617.459,3.996500
1.1120,149.500,597.327,3.995500
1.1122,152.000,607.316,3.995500
1.1124,153.500,613.309,3.995500
1.1126,154.500,617.305,3.995500
1.1128,156.500,625.452,3.996500
1.1130,151.500,605.470,3.996500
1.1132,152.000,607.468,3.996500
1.1134,151.500,605.773,3.998500
1.1136,149.500,597.477,3.996500
1.1138,152.500,609.466,3.996500
1.1140,156.000,623.454,3.996500
1.1142,146.500,585.341,3.995500
1.1144,153.500,613.002,3.993500
1.1146,151.000,603.320,3.995500
1.1148,145.000,579.203,3.994500
1.1150,150.000,599.550,3.997000
1.1152,139.500,557.791,3.998500
1.1154,139.000,555.652,3.997500
1.1156,138.000,551.517,3.996500
1.1158,153.000,611.464,3.996500
1.1160,147.500,589.484,3.996500
1.1162,142.000,567.361,3.995500
1.1164,147.000,587.339,3.995500
1.1166,147.500,589.336,3.995500
1.1168,150.000,599.100,3.994000
1.1170,152.500,609.161,3.994500
1.1172,144.500,577.639,3.997500
1.1174,145.000,579.492,3.996500
1.1176,156.500,625.531,3.997000
1.1178,146.500,585.560,3.997000
1.1180,155.000,619.535,3.997000
1.1182,139.500,557.023,3.993000
1.1184,134.000,535.531,3.996500
1.1186,132.000,527.208,3.994000
1.1188,146.500,585.048,3.993500
1.1190,194.500,777.125,3.995500
1.1192,185.000,738.890,3.994000
1.1194,193.500,772.936,3.994500
1.1196,184.500,737.446,3.997000
1.1198,181.500,725.456,3.997000
1.1200,181.000,723.457,3.997000
1.1202,180.500,721.458,3.997000
1.1204,179.500,717.192,3.995500
1.1206,180.000,719.190,3.995500
1.1208,181.000,723.185,3.995500
1.1210,182.000,726.999,3.994500
1.1212,182.000,727.181,3.995500
1.1214,180.000,719.280,3.996000
1.1216,179.000,715.373,3.996500
1.1218,179.000,715.373,3.996500
1.1220,178.500,713.375,3.996500
1.1222,179.000,715.373,3.996500
1.1224,180.500,721.368,3.996500
1.1226,182.500,729.361,3.996500
1.1228,186.500,745.161,3.995500
1.1230,196.000,783.216,3.996000
1.1232,194.500,777.125,3.995500
1.1234,200.500,800.897,3.994500
1.1236,197.500,789.210,3.996000
1.1238,191.500,765.330,3.996500
1.1240,195.500,781.316,3.996500
1.1242,197.500,789.506,3.997500
1.1244,196.000,783.314,3.996500
1.1246,195.500,781.316,3.996500
1.1248,189.000,755.339,3.996500
1.1250,194.000,775.224,3.996000
1.1252,190.500,761.238,3.996000
1.1254,194.500,777.125,3.995500
1.1256,194.500,776.833,3.994000
1.1258,205.000,819.693,3.998500
1.1260,186.500,745.347,3.996500
1.1262,197.000,787.409,3.997000
1.1264,196.000,783.412,3.997000
1.1266,195.000,779.318,3.996500
1.1268,189.500,757.432,3.997000
1.1270,190.500,760.952,3.994500
1.1272,195.000,779.318,3.996500
1.1274,200.500,801.298,3.996500
1.1276,196.000,783.118,3.995500
1.1278,188.500,753.246,3.996000
1.1280,189.500,757.242,3.996000
1.1282,192.500,769.230,3.996000
1.1284,185.000,739.445,3.997000
1.1286,192.500,769.326,3.996500
1.1288,199.500,797.302,3.996500
1.1290,195.000,779.318,3.996500
1.1292,195.000,779.122,3.995500
1.1294,204.000,814.878,3.994500
1.1296,206.000,823.073,3.995500
1.1298,200.000,798.900,3.994500
1.1300,205.000,819.078,3.995500
1.1302,197.000,786.917,3.994500
1.1304,200.500,801.398,3.997000
1.1306,195.500,781.707,3.998500
1.1308,196.000,783.510,3.997500
1.1310,196.500,785.312,3.996500
1.1312,212.500,849.256,3.996500
1.1314,211.500,845.154,3.996000
1.1316,205.000,819.078,3.995500
1.1318,200.000,799.200,3.996000
1.1320,196.500,784.919,3.994500
1.1322,202.500,809.089,3.995500
1.1324,200.500,801.098,3.995500
1.1326,196.000,783.510,3.997500
1.1328,198.500,793.305,3.996500
1.1330,198.500,793.404,3.997000
1.1332,194.500,777.417,3.997000
1.1334,192.500,769.326,3.996500
1.1336,203.500,813.288,3.996500
1.1338,196.500,784.919,3.994500
1.1340,200.000,799.100,3.995500
1.1342,198.500,792.908,3.994500
1.1344,195.000,778.830,3.994000
1.1346,198.500,793.504,3.997500
1.1348,174.000,695.304,3.996000
1.1350,183.500,733.358,3.996500
1.1352,189.000,755.716,3.998500
1.1354,189.000,755.339,3.996500
1.1356,201.000,803.397,3.997000
1.1358,212.000,847.258,3.996500
1.1360,196.500,785.214,3.996000
1.1362,185.500,741.165,3.995500
1.1364,185.500,740.980,3.994500
1.1366,184.000,735.356,3.996500
1.1368,186.000,743.256,3.996000
1.1370,189.500,757.337,3.996500
1.1372,194.500,777.319,3.996500
1.1374,192.000,767.424,3.997000
1.1376,194.000,775.321,3.996500
1.1378,195.500,781.316,3.996500
1.1380,187.500,749.250,3.996000
1.1382,192.500,768.653,3.993000
1.1384,188.000,750.966,3.994500
1.1386,193.500,772.839,3.994000
1.1388,192.500,769.326,3.996500
1.1390,190.000,759.145,3.995500
1.1392,198.000,791.307,3.996500
1.1394,193.500,773.516,3.997500
1.1396,197.500,789.309,3.996500
1.1398,197.000,787.508,3.997500
1.1400,192.500,769.326,3.996500
1.1402,196.000,783.314,3.996500
1.1404,196.000,782.922,3.994500
1.1406,195.000,779.318,3.996500
1.1408,193.500,773.129,3.995500
1.1410,197.000,787.212,3.996000
1.1412,196.500,785.312,3.996500
1.1414,192.500,769.326,3.996500
1.1416,196.000,783.314,3.996500
1.1418,194.500,777.417,3.997000
1.1420,194.000,774.836,3.994000
1.1422,195.000,779.122,3.995500
1.1424,196.500,785.214,3.996000
1.1426,192.000,766.848,3.994000
1.1428,196.500,785.116,3.995500
1.1430,197.000,786.719,3.993500
1.1432,193.500,773.323,3.996500
1.1434,193.500,773.226,3.996000
1.1436,195.500,781.511,3.997500
1.1438,195.000,779.318,3.996500
1.1440,191.500,765.521,3.997500
1.1442,200.000,799.300,3.996500
1.1444,198.000,791.109,3.995500
1.1446,200.000,798.900,3.994500
1.1448,205.000,819.180,3.996000
1.1450,208.000,830.856,3.994500
1.1452,199.500,796.903,3.994500
1.1454,199.000,795.104,3.995500
1.1456,197.000,787.310,3.996500
1.1458,199.000,795.304,3.996500
1.1460,198.500,793.404,3.997000
1.1462,200.000,799.400,3.997000
1.1464,189.000,755.244,3.996000
1.1466,193.000,771.325,3.996500
1.1468,194.500,777.222,3.996000
1.1470,193.000,770.938,3.994500
1.1472,191.500,765.138,3.995500
1.1474,192.000,767.136,3.995500
1.1476,197.500,789.111,3.995500
1.1478,211.000,843.261,3.996500
1.1480,200.000,799.400,3.997000
1.1482,203.500,813.695,3.998500
1.1484,199.000,795.403,3.997000
1.1486,195.500,781.120,3.995500
1.1488,205.000,818.872,3.994500
1.1490,200.500,800.897,3.994500
1.1492,199.000,795.104,3.995500
1.1494,204.000,815.286,3.996500
1.1496,205.000,818.872,3.994500
1.1498,203.500,813.288,3.996500
1.1500,198.000,791.307,3.996500
1.1502,206.000,823.485,3.997500
1.1504,197.500,789.309,3.996500
1.1506,195.500,781.316,3.996500
1.1508,213.500,853.680,3.998500
1.1510,200.000,799.200,3.996000
1.1512,184.000,734.804,3.993500
1.1514,175.500,701.035,3.994500
1.1516,193.000,770.938,3.994500
1.1518,192.000,767.424,3.997000
1.1520,190.500,761.143,3.995500
1.1522,196.000,783.314,3.996500
1.1524,191.000,763.331,3.996500
1.1526,205.000,819.487,3.997500
1.1528,192.500,769.326,3.996500
1.1530,190.500,760.952,3.994500
1.1532,198.000,790.614,3.993000
1.1534,193.500,773.129,3.995500
1.1536,196.500,785.214,3.996000
1.1538,191.500,764.851,3.994000
1.1540,202.500,808.886,3.994500
1.1542,192.500,769.326,3.996500
1.1544,192.500,769.326,3.996500
1.1546,198.000,791.406,3.997000
1.1548,189.000,755.433,3.997000
1.1550,198.500,793.305,3.996500
1.1552,190.500,761.333,3.996500
1.1554,198.000,791.307,3.996500
1.1556,196.500,785.116,3.995500
1.1558,199.500,797.102,3.995500
1.1560,220.500,881.008,3.995500
1.1562,227.000,906.979,3.995500
1.1564,221.500,884.782,3.994500
1.1566,228.500,913.315,3.997000
1.1568,217.000,867.240,3.996500
1.1570,207.000,827.276,3.996500
1.1572,214.500,857.249,3.996500
1.1574,196.500,785.312,3.996500
1.1576,208.500,833.166,3.996000
1.1578,197.500,789.210,3.996000
1.1580,194.500,776.638,3.993000
1.1582,200.500,800.697,3.993500
1.1584,198.000,791.208,3.996000
1.1586,202.500,809.291,3.996500
1.1588,195.000,779.415,3.997000
1.1590,194.500,777.222,3.996000
1.1592,204.500,817.386,3.997000
1.1594,199.000,795.702,3.998500
1.1596,196.000,783.216,3.996000
1.1598,198.500,792.611,3.993000
1.1600,196.500,785.116,3.995500
1.1602,199.500,796.803,3.994000
1.1604,199.500,797.102,3.995500
1.1606,195.000,778.830,3.994000
1.1608,202.500,809.494,3.997500
1.1610,200.500,801.699,3.998500
1.1612,197.000,787.409,3.997000
1.1614,201.000,802.894,3.994500
1.1616,197.000,787.310,3.996500
1.1618,202.000,807.293,3.996500
1.1620,201.000,803.297,3.996500
1.1622,198.000,791.208,3.996000
1.1624,199.000,794.905,3.994500
1.1626,204.500,817.182,3.996000
1.1628,196.000,782.922,3.994500
1.1630,206.500,824.864,3.994500
1.1632,213.500,853.466,3.997500
1.1634,203.500,813.491,3.997500
1.1636,204.000,815.286,3.996500
1.1638,197.500,789.309,3.996500
1.1640,202.500,809.190,3.996000
1.1642,206.500,825.484,3.997500
1.1644,195.500,781.120,3.995500
1.1646,205.500,821.075,3.995500
1.1648,197.000,786.917,3.994500
1.1650,204.500,817.080,3.995500
1.1652,202.000,807.192,3.996000
1.1654,197.000,787.310,3.996500
1.1656,202.500,809.797,3.999000
1.1658,203.000,811.391,3.997000
1.1660,201.500,805.396,3.997000
1.1662,198.000,791.307,3.996500
1.1664,206.000,822.867,3.994500
1.1666,199.000,795.104,3.995500
1.1668,203.000,810.680,3.993500
1.1670,196.500,785.214,3.996000
1.1672,203.000,811.087,3.995500
1.1674,202.000,807.192,3.996000
1.1676,185.000,739.352,3.996500
1.1678,178.000,711.199,3.995500
1.1680,182.500,729.361,3.996500
1.1682,192.500,769.326,3.996500
1.1684,193.500,773.323,3.996500
1.1686,187.000,746.971,3.994500
1.1688,197.000,787.212,3.996000
1.1690,196.500,785.116,3.995500
1.1692,192.000,766.944,3.994500
1.1694,192.500,768.749,3.993500
1.1696,202.500,809.494,3.997500
1.1698,194.500,777.708,3.998500
1.1700,193.000,771.421,3.997000
1.1702,192.000,767.328,3.996500
1.1704,199.500,797.701,3.998500
1.1706,192.500,769.230,3.996000
1.1708,199.000,795.304,3.996500
1.1710,189.000,754.771,3.993500
1.1712,197.500,788.815,3.994000
1.1714,197.000,786.917,3.994500
1.1716,196.500,785.214,3.996000
1.1718,192.000,767.424,3.997000
1.1720,199.000,795.702,3.998500
1.1722,196.000,783.510,3.997500
1.1724,194.500,777.319,3.996500
1.1726,205.000,819.795,3.999000
1.1728,199.000,795.304,3.996500
1.1730,196.000,783.216,3.996000
1.1732,202.000,806.687,3.993500
1.1734,199.500,796.903,3.994500
1.1736,202.500,809.089,3.995500
1.1738,198.500,793.206,3.996000
1.1740,202.500,809.291,3.996500
1.1742,200.000,799.300,3.996500
1.1744,205.500,821.692,3.998500
1.1746,198.500,793.404,3.997000
1.1748,202.500,809.393,3.997000
1.1750,196.500,785.214,3.996000
1.1752,197.000,787.212,3.996000
1.1754,193.500,773.129,3.995500
1.1756,190.500,761.238,3.996000
1.1758,190.500,761.143,3.995500
1.1760,198.000,791.109,3.995500
1.1762,198.500,793.404,3.997000
1.1764,197.000,787.212,3.996000
1.1766,198.000,791.406,3.997000
1.1768,198.000,791.307,3.996500
1.1770,197.000,787.310,3.996500
1.1772,200.500,801.298,3.996500
1.1774,192.000,767.232,3.996000
1.1776,188.000,750.872,3.994000
1.1778,197.500,788.914,3.994500
1.1780,197.000,786.621,3.993000
1.1782,195.500,781.218,3.996000
1.1784,196.500,785.312,3.996500
1.1786,187.000,747.439,3.997000
1.1788,188.500,753.529,3.997500
1.1790,200.000,799.300,3.996500
1.1792,198.500,793.206,3.996000
1.1794,195.500,781.120,3.995500
1.1796,198.000,791.208,3.996000
1.1798,190.500,761.238,3.996000
1.1800,196.500,785.116,3.995500
1.1802,195.500,780.827,3.994000
1.1804,195.500,781.218,3.996000
1.1806,205.000,819.283,3.996500
1.1808,198.000,791.406,3.997000
1.1810,201.000,803.297,3.996500
1.1812,194.000,775.321,3.996500
1.1814,191.500,765.521,3.997500
1.1816,188.500,753.340,3.996500
1.1818,191.000,763.141,3.995500
1.1820,190.000,758.860,3.994000
1.1822,196.000,783.118,3.995500
1.1824,188.000,751.248,3.996000
1.1826,193.000,771.228,3.996000
1.1828,192.500,769.519,3.997500
1.1830,192.000,767.328,3.996500
1.1832,190.500,761.428,3.997000
1.1834,197.000,787.310,3.996500
1.1836,198.000,791.307,3.996500
1.1838,159.000,635.284,3.995500
1.1840,119.000,475.822,3.998500
1.1842,99.000,395.753,3.997500
1.1844,97.500,389.366,3.993500
1.1846,114.500,457.485,3.995500
1.1848,117.000,467.649,3.997000
1.1850,112.000,447.664,3.997000
1.1852,113.000,451.604,3.996500
1.1854,117.500,469.647,3.997000
1.1856,117.000,467.825,3.998500
1.1858,117.000,467.591,3.996500
1.1860,116.000,463.478,3.995500
1.1862,115.500,461.538,3.996000
1.1864,115.500,461.480,3.995500
1.1866,143.500,573.498,3.996500
1.1868,127.000,506.984,3.992000
1.1870,176.000,703.384,3.996500
1.1872,116.000,463.652,3.997000
1.1874,115.000,459.712,3.997500
1.1876,115.000,459.828,3.998500
1.1878,114.500,457.656,3.997000
1.1880,114.500,457.542,3.996000
1.1882,114.500,457.599,3.996500
1.1884,118.000,471.469,3.995500
1.1886,119.000,475.583,3.996500
1.1888,119.500,477.283,3.994000
1.1890,120.000,479.580,3.996500
1.1892,119.500,477.582,3.996500
1.1894,119.500,477.821,3.998500
1.1896,122.500,489.694,3.997500
1.1898,119.500,477.582,3.996500
1.1900,120.500,481.699,3.997500
1.1902,120.000,479.580,3.996500
1.1904,120.500,481.518,3.996000
1.1906,119.500,477.223,3.993500
1.1908,120.000,479.460,3.995500
1.1910,119.000,475.524,3.996000
1.1912,118.000,471.587,3.996500
1.1914,134.000,535.598,3.997000
1.1916,119.000,475.583,3.996500
1.1918,119.500,477.701,3.997500
1.1920,120.000,479.820,3.998500
1.1922,121.000,483.637,3.997000
1.1924,120.500,481.578,3.996500
1.1926,119.000,475.583,3.996500
1.1928,119.000,475.524,3.996000
1.1930,119.000,475.524,3.996000
